DateTime,SyncDateUTC,Provider,DeviceName
8/26/2022 11:10:49 PM,8/26/2022 11:10:49 PM,Fitbit,Alta HR
8/27/2022 12:00:31 AM,8/27/2022 12:00:31 AM,Fitbit,Alta HR
8/27/2022 9:53:46 AM,8/27/2022 9:53:46 AM,Fitbit,Alta HR
8/28/2022 2:34:25 PM,8/28/2022 2:34:25 PM,Fitbit,Alta HR
8/28/2022 2:38:04 PM,8/28/2022 2:38:04 PM,Fitbit,Alta HR
8/28/2022 2:38:32 PM,8/28/2022 2:38:32 PM,Fitbit,Alta HR
8/28/2022 2:47:33 PM,8/28/2022 2:47:33 PM,Fitbit,Alta HR
8/28/2022 2:54:15 PM,8/28/2022 2:54:15 PM,Fitbit,Alta HR
8/28/2022 11:11:28 PM,8/28/2022 11:11:28 PM,Fitbit,Alta HR
8/28/2022 11:26:49 PM,8/28/2022 11:26:49 PM,Fitbit,Alta HR
8/28/2022 11:42:06 PM,8/28/2022 11:42:06 PM,Fitbit,Alta HR
8/29/2022 12:08:09 AM,8/29/2022 12:08:09 AM,Fitbit,Alta HR
8/29/2022 12:23:28 AM,8/29/2022 12:23:28 AM,Fitbit,Alta HR
8/29/2022 12:38:42 AM,8/29/2022 12:38:42 AM,Fitbit,Alta HR
8/29/2022 12:53:55 AM,8/29/2022 12:53:55 AM,Fitbit,Alta HR
8/29/2022 1:10:04 AM,8/29/2022 1:10:04 AM,Fitbit,Alta HR
8/29/2022 1:25:18 AM,8/29/2022 1:25:18 AM,Fitbit,Alta HR
8/29/2022 1:40:35 AM,8/29/2022 1:40:35 AM,Fitbit,Alta HR
8/29/2022 1:55:51 AM,8/29/2022 1:55:51 AM,Fitbit,Alta HR
8/29/2022 2:26:32 AM,8/29/2022 2:26:32 AM,Fitbit,Alta HR
8/29/2022 2:41:47 AM,8/29/2022 2:41:47 AM,Fitbit,Alta HR
8/29/2022 2:57:01 AM,8/29/2022 2:57:01 AM,Fitbit,Alta HR
8/29/2022 3:12:24 AM,8/29/2022 3:12:24 AM,Fitbit,Alta HR
8/29/2022 3:27:44 AM,8/29/2022 3:27:44 AM,Fitbit,Alta HR
8/29/2022 3:42:57 AM,8/29/2022 3:42:57 AM,Fitbit,Alta HR
8/29/2022 4:01:14 AM,8/29/2022 4:01:14 AM,Fitbit,Alta HR
8/29/2022 4:46:29 AM,8/29/2022 4:46:29 AM,Fitbit,Alta HR
8/29/2022 5:01:50 AM,8/29/2022 5:01:50 AM,Fitbit,Alta HR
8/30/2022 3:05:35 PM,8/30/2022 3:05:35 PM,Fitbit,Alta HR
8/30/2022 3:07:44 PM,8/30/2022 3:07:44 PM,Fitbit,Alta HR
8/30/2022 3:08:38 PM,8/30/2022 3:08:38 PM,Fitbit,Alta HR
8/30/2022 3:08:55 PM,8/30/2022 3:08:55 PM,Fitbit,Alta HR
8/30/2022 3:11:18 PM,8/30/2022 3:11:18 PM,Fitbit,Alta HR
8/30/2022 3:11:38 PM,8/30/2022 3:11:38 PM,Fitbit,Alta HR
8/30/2022 3:13:30 PM,8/30/2022 3:13:30 PM,Fitbit,Alta HR
8/30/2022 3:28:47 PM,8/30/2022 3:28:47 PM,Fitbit,Alta HR
8/30/2022 3:44:01 PM,8/30/2022 3:44:01 PM,Fitbit,Alta HR
8/30/2022 9:09:03 PM,8/30/2022 9:09:03 PM,Fitbit,Alta HR
8/30/2022 9:37:05 PM,8/30/2022 9:37:05 PM,Fitbit,Alta HR
8/30/2022 9:52:22 PM,8/30/2022 9:52:22 PM,Fitbit,Alta HR
8/30/2022 11:44:11 PM,8/30/2022 11:44:11 PM,Fitbit,Alta HR
8/30/2022 11:53:01 PM,8/30/2022 11:53:01 PM,Fitbit,Alta HR
8/31/2022 12:08:30 AM,8/31/2022 12:08:30 AM,Fitbit,Alta HR
8/31/2022 12:23:45 AM,8/31/2022 12:23:45 AM,Fitbit,Alta HR
8/31/2022 12:39:01 AM,8/31/2022 12:39:01 AM,Fitbit,Alta HR
8/31/2022 12:54:22 AM,8/31/2022 12:54:22 AM,Fitbit,Alta HR
8/31/2022 1:09:36 AM,8/31/2022 1:09:36 AM,Fitbit,Alta HR
8/31/2022 1:24:50 AM,8/31/2022 1:24:50 AM,Fitbit,Alta HR
8/31/2022 1:40:05 AM,8/31/2022 1:40:05 AM,Fitbit,Alta HR
8/31/2022 1:55:20 AM,8/31/2022 1:55:20 AM,Fitbit,Alta HR
8/31/2022 2:10:36 AM,8/31/2022 2:10:36 AM,Fitbit,Alta HR
8/31/2022 2:25:51 AM,8/31/2022 2:25:51 AM,Fitbit,Alta HR
8/31/2022 2:41:09 AM,8/31/2022 2:41:09 AM,Fitbit,Alta HR
8/31/2022 3:07:24 AM,8/31/2022 3:07:24 AM,Fitbit,Alta HR
8/31/2022 3:28:47 AM,8/31/2022 3:28:47 AM,Fitbit,Alta HR
8/31/2022 3:46:57 AM,8/31/2022 3:46:57 AM,Fitbit,Alta HR
8/31/2022 7:59:39 AM,8/31/2022 7:59:39 AM,Fitbit,Alta HR
8/31/2022 8:41:36 AM,8/31/2022 8:41:36 AM,Fitbit,Alta HR
8/31/2022 8:50:55 AM,8/31/2022 8:50:55 AM,Fitbit,Alta HR
8/31/2022 9:06:12 AM,8/31/2022 9:06:12 AM,Fitbit,Alta HR
8/31/2022 9:07:58 AM,8/31/2022 9:07:58 AM,Fitbit,Alta HR
8/31/2022 4:13:02 PM,8/31/2022 4:13:02 PM,Fitbit,Alta HR
8/31/2022 4:26:17 PM,8/31/2022 4:26:17 PM,Fitbit,Alta HR
8/31/2022 4:41:32 PM,8/31/2022 4:41:32 PM,Fitbit,Alta HR
8/31/2022 4:56:45 PM,8/31/2022 4:56:45 PM,Fitbit,Alta HR
8/31/2022 5:12:09 PM,8/31/2022 5:12:09 PM,Fitbit,Alta HR
8/31/2022 5:27:31 PM,8/31/2022 5:27:31 PM,Fitbit,Alta HR
8/31/2022 7:44:19 PM,8/31/2022 7:44:19 PM,Fitbit,Alta HR
8/31/2022 8:05:41 PM,8/31/2022 8:05:41 PM,Fitbit,Alta HR
8/31/2022 10:25:44 PM,8/31/2022 10:25:44 PM,Fitbit,Alta HR
8/31/2022 10:32:26 PM,8/31/2022 10:32:26 PM,Fitbit,Alta HR
8/31/2022 10:47:36 PM,8/31/2022 10:47:36 PM,Fitbit,Alta HR
8/31/2022 11:09:48 PM,8/31/2022 11:09:48 PM,Fitbit,Alta HR
9/1/2022 12:29:19 AM,9/1/2022 12:29:19 AM,Fitbit,Alta HR
9/1/2022 12:44:35 AM,9/1/2022 12:44:35 AM,Fitbit,Alta HR
9/1/2022 12:59:50 AM,9/1/2022 12:59:50 AM,Fitbit,Alta HR
9/1/2022 1:15:10 AM,9/1/2022 1:15:10 AM,Fitbit,Alta HR
9/1/2022 1:30:28 AM,9/1/2022 1:30:28 AM,Fitbit,Alta HR
9/1/2022 1:45:47 AM,9/1/2022 1:45:47 AM,Fitbit,Alta HR
9/1/2022 2:01:04 AM,9/1/2022 2:01:04 AM,Fitbit,Alta HR
9/1/2022 2:16:38 AM,9/1/2022 2:16:38 AM,Fitbit,Alta HR
9/1/2022 2:31:52 AM,9/1/2022 2:31:52 AM,Fitbit,Alta HR
9/1/2022 2:47:08 AM,9/1/2022 2:47:08 AM,Fitbit,Alta HR
9/1/2022 3:02:23 AM,9/1/2022 3:02:23 AM,Fitbit,Alta HR
9/1/2022 3:17:37 AM,9/1/2022 3:17:37 AM,Fitbit,Alta HR
9/1/2022 3:32:51 AM,9/1/2022 3:32:51 AM,Fitbit,Alta HR
9/1/2022 3:48:09 AM,9/1/2022 3:48:09 AM,Fitbit,Alta HR
9/1/2022 4:03:23 AM,9/1/2022 4:03:23 AM,Fitbit,Alta HR
9/1/2022 4:18:37 AM,9/1/2022 4:18:37 AM,Fitbit,Alta HR
9/1/2022 4:33:53 AM,9/1/2022 4:33:53 AM,Fitbit,Alta HR
9/1/2022 4:49:06 AM,9/1/2022 4:49:06 AM,Fitbit,Alta HR
9/1/2022 5:21:49 AM,9/1/2022 5:21:49 AM,Fitbit,Alta HR
9/1/2022 5:37:03 AM,9/1/2022 5:37:03 AM,Fitbit,Alta HR
9/1/2022 5:52:20 AM,9/1/2022 5:52:20 AM,Fitbit,Alta HR
9/1/2022 6:07:35 AM,9/1/2022 6:07:35 AM,Fitbit,Alta HR
9/1/2022 6:22:50 AM,9/1/2022 6:22:50 AM,Fitbit,Alta HR
9/1/2022 6:38:04 AM,9/1/2022 6:38:04 AM,Fitbit,Alta HR
9/1/2022 6:53:20 AM,9/1/2022 6:53:20 AM,Fitbit,Alta HR
9/1/2022 7:08:34 AM,9/1/2022 7:08:34 AM,Fitbit,Alta HR
9/1/2022 7:23:51 AM,9/1/2022 7:23:51 AM,Fitbit,Alta HR
9/1/2022 7:39:05 AM,9/1/2022 7:39:05 AM,Fitbit,Alta HR
9/1/2022 7:54:22 AM,9/1/2022 7:54:22 AM,Fitbit,Alta HR
9/1/2022 8:09:38 AM,9/1/2022 8:09:38 AM,Fitbit,Alta HR
9/1/2022 8:58:12 AM,9/1/2022 8:58:12 AM,Fitbit,Alta HR
9/1/2022 9:21:43 AM,9/1/2022 9:21:43 AM,Fitbit,Alta HR
9/1/2022 10:44:14 AM,9/1/2022 10:44:14 AM,Fitbit,Alta HR
9/1/2022 10:59:27 AM,9/1/2022 10:59:27 AM,Fitbit,Alta HR
9/1/2022 11:14:54 AM,9/1/2022 11:14:54 AM,Fitbit,Alta HR
9/1/2022 11:30:07 AM,9/1/2022 11:30:07 AM,Fitbit,Alta HR
9/1/2022 11:47:37 AM,9/1/2022 11:47:37 AM,Fitbit,Alta HR
9/1/2022 12:10:03 PM,9/1/2022 12:10:03 PM,Fitbit,Alta HR
9/1/2022 12:50:10 PM,9/1/2022 12:50:10 PM,Fitbit,Alta HR
9/1/2022 2:00:34 PM,9/1/2022 2:00:34 PM,Fitbit,Alta HR
9/1/2022 2:15:50 PM,9/1/2022 2:15:50 PM,Fitbit,Alta HR
9/1/2022 2:32:00 PM,9/1/2022 2:32:00 PM,Fitbit,Alta HR
9/1/2022 2:32:28 PM,9/1/2022 2:32:28 PM,Fitbit,Alta HR
9/1/2022 2:47:48 PM,9/1/2022 2:47:48 PM,Fitbit,Alta HR
9/1/2022 3:03:02 PM,9/1/2022 3:03:02 PM,Fitbit,Alta HR
9/1/2022 4:44:48 PM,9/1/2022 4:44:48 PM,Fitbit,Alta HR
9/1/2022 4:59:58 PM,9/1/2022 4:59:58 PM,Fitbit,Alta HR
9/1/2022 5:15:16 PM,9/1/2022 5:15:16 PM,Fitbit,Alta HR
9/1/2022 6:54:30 PM,9/1/2022 6:54:30 PM,Fitbit,Alta HR
9/1/2022 8:20:14 PM,9/1/2022 8:20:14 PM,Fitbit,Alta HR
9/1/2022 8:20:29 PM,9/1/2022 8:20:29 PM,Fitbit,Alta HR
9/1/2022 8:22:21 PM,9/1/2022 8:22:21 PM,Fitbit,Alta HR
9/1/2022 8:23:41 PM,9/1/2022 8:23:41 PM,Fitbit,Alta HR
9/1/2022 8:23:59 PM,9/1/2022 8:23:59 PM,Fitbit,Alta HR
9/1/2022 8:24:10 PM,9/1/2022 8:24:10 PM,Fitbit,Alta HR
9/1/2022 10:47:41 PM,9/1/2022 10:47:41 PM,Fitbit,Alta HR
9/1/2022 10:49:06 PM,9/1/2022 10:49:06 PM,Fitbit,Alta HR
9/1/2022 11:13:52 PM,9/1/2022 11:13:52 PM,Fitbit,Alta HR
9/1/2022 11:32:08 PM,9/1/2022 11:32:08 PM,Fitbit,Alta HR
9/1/2022 11:50:13 PM,9/1/2022 11:50:13 PM,Fitbit,Alta HR
9/2/2022 12:05:48 AM,9/2/2022 12:05:48 AM,Fitbit,Alta HR
9/2/2022 12:21:06 AM,9/2/2022 12:21:06 AM,Fitbit,Alta HR
9/2/2022 12:36:22 AM,9/2/2022 12:36:22 AM,Fitbit,Alta HR
9/2/2022 12:51:38 AM,9/2/2022 12:51:38 AM,Fitbit,Alta HR
9/2/2022 1:06:55 AM,9/2/2022 1:06:55 AM,Fitbit,Alta HR
9/2/2022 1:22:16 AM,9/2/2022 1:22:16 AM,Fitbit,Alta HR
9/2/2022 1:37:30 AM,9/2/2022 1:37:30 AM,Fitbit,Alta HR
9/2/2022 1:42:49 AM,9/2/2022 1:42:49 AM,Fitbit,Alta HR
9/2/2022 1:58:04 AM,9/2/2022 1:58:04 AM,Fitbit,Alta HR
9/2/2022 2:13:35 AM,9/2/2022 2:13:35 AM,Fitbit,Alta HR
9/2/2022 2:29:04 AM,9/2/2022 2:29:04 AM,Fitbit,Alta HR
9/2/2022 2:47:46 AM,9/2/2022 2:47:46 AM,Fitbit,Alta HR
9/2/2022 3:04:53 AM,9/2/2022 3:04:53 AM,Fitbit,Alta HR
9/2/2022 3:20:26 AM,9/2/2022 3:20:26 AM,Fitbit,Alta HR
9/2/2022 3:36:03 AM,9/2/2022 3:36:03 AM,Fitbit,Alta HR
9/2/2022 3:51:22 AM,9/2/2022 3:51:22 AM,Fitbit,Alta HR
9/2/2022 4:07:52 AM,9/2/2022 4:07:52 AM,Fitbit,Alta HR
9/2/2022 4:23:06 AM,9/2/2022 4:23:06 AM,Fitbit,Alta HR
9/2/2022 4:40:25 AM,9/2/2022 4:40:25 AM,Fitbit,Alta HR
9/2/2022 4:55:39 AM,9/2/2022 4:55:39 AM,Fitbit,Alta HR
9/2/2022 5:10:57 AM,9/2/2022 5:10:57 AM,Fitbit,Alta HR
9/2/2022 5:26:12 AM,9/2/2022 5:26:12 AM,Fitbit,Alta HR
9/2/2022 5:41:29 AM,9/2/2022 5:41:29 AM,Fitbit,Alta HR
9/2/2022 5:57:06 AM,9/2/2022 5:57:06 AM,Fitbit,Alta HR
9/2/2022 6:12:35 AM,9/2/2022 6:12:35 AM,Fitbit,Alta HR
9/2/2022 6:29:07 AM,9/2/2022 6:29:07 AM,Fitbit,Alta HR
9/2/2022 7:03:26 AM,9/2/2022 7:03:26 AM,Fitbit,Alta HR
9/2/2022 7:25:29 AM,9/2/2022 7:25:29 AM,Fitbit,Alta HR
9/2/2022 7:43:56 AM,9/2/2022 7:43:56 AM,Fitbit,Alta HR
9/2/2022 7:59:09 AM,9/2/2022 7:59:09 AM,Fitbit,Alta HR
9/2/2022 9:07:18 AM,9/2/2022 9:07:18 AM,Fitbit,Alta HR
9/2/2022 10:48:09 AM,9/2/2022 10:48:09 AM,Fitbit,Alta HR
9/2/2022 10:48:43 AM,9/2/2022 10:48:43 AM,Fitbit,Alta HR
9/2/2022 10:48:55 AM,9/2/2022 10:48:55 AM,Fitbit,Alta HR
9/2/2022 11:24:09 AM,9/2/2022 11:24:09 AM,Fitbit,Alta HR
9/2/2022 11:39:35 AM,9/2/2022 11:39:35 AM,Fitbit,Alta HR
9/2/2022 11:39:59 AM,9/2/2022 11:39:59 AM,Fitbit,Alta HR
9/2/2022 11:53:43 AM,9/2/2022 11:53:43 AM,Fitbit,Alta HR
9/2/2022 9:40:22 PM,9/2/2022 9:40:22 PM,Fitbit,Alta HR
9/3/2022 12:35:05 AM,9/3/2022 12:35:05 AM,Fitbit,Alta HR
9/3/2022 12:37:34 AM,9/3/2022 12:37:34 AM,Fitbit,Alta HR
9/3/2022 2:12:05 AM,9/3/2022 2:12:05 AM,Fitbit,Alta HR
9/3/2022 4:35:59 AM,9/3/2022 4:35:59 AM,Fitbit,Alta HR
9/3/2022 10:40:32 AM,9/3/2022 10:40:32 AM,Fitbit,Alta HR
9/3/2022 10:40:45 AM,9/3/2022 10:40:45 AM,Fitbit,Alta HR
9/3/2022 2:59:35 PM,9/3/2022 2:59:35 PM,Fitbit,Alta HR
9/3/2022 10:29:03 PM,9/3/2022 10:29:03 PM,Fitbit,Alta HR
9/3/2022 10:29:30 PM,9/3/2022 10:29:30 PM,Fitbit,Alta HR
9/3/2022 10:44:47 PM,9/3/2022 10:44:47 PM,Fitbit,Alta HR
9/3/2022 11:00:03 PM,9/3/2022 11:00:03 PM,Fitbit,Alta HR
9/3/2022 11:14:39 PM,9/3/2022 11:14:39 PM,Fitbit,Alta HR
9/3/2022 11:29:59 PM,9/3/2022 11:29:59 PM,Fitbit,Alta HR
9/3/2022 11:53:50 PM,9/3/2022 11:53:50 PM,Fitbit,Alta HR
9/4/2022 12:18:49 AM,9/4/2022 12:18:49 AM,Fitbit,Alta HR
9/4/2022 12:43:48 AM,9/4/2022 12:43:48 AM,Fitbit,Alta HR
9/4/2022 12:59:03 AM,9/4/2022 12:59:03 AM,Fitbit,Alta HR
9/4/2022 1:14:19 AM,9/4/2022 1:14:19 AM,Fitbit,Alta HR
9/4/2022 1:29:41 AM,9/4/2022 1:29:41 AM,Fitbit,Alta HR
9/4/2022 1:44:55 AM,9/4/2022 1:44:55 AM,Fitbit,Alta HR
9/4/2022 2:00:11 AM,9/4/2022 2:00:11 AM,Fitbit,Alta HR
9/4/2022 2:16:17 AM,9/4/2022 2:16:17 AM,Fitbit,Alta HR
9/4/2022 2:31:31 AM,9/4/2022 2:31:31 AM,Fitbit,Alta HR
9/4/2022 2:46:46 AM,9/4/2022 2:46:46 AM,Fitbit,Alta HR
9/4/2022 3:02:49 AM,9/4/2022 3:02:49 AM,Fitbit,Alta HR
9/4/2022 3:18:02 AM,9/4/2022 3:18:02 AM,Fitbit,Alta HR
9/4/2022 3:33:21 AM,9/4/2022 3:33:21 AM,Fitbit,Alta HR
9/4/2022 3:48:39 AM,9/4/2022 3:48:39 AM,Fitbit,Alta HR
9/4/2022 4:03:52 AM,9/4/2022 4:03:52 AM,Fitbit,Alta HR
9/4/2022 4:19:05 AM,9/4/2022 4:19:05 AM,Fitbit,Alta HR
9/4/2022 4:34:25 AM,9/4/2022 4:34:25 AM,Fitbit,Alta HR
9/4/2022 4:49:40 AM,9/4/2022 4:49:40 AM,Fitbit,Alta HR
9/4/2022 5:04:55 AM,9/4/2022 5:04:55 AM,Fitbit,Alta HR
9/4/2022 5:20:10 AM,9/4/2022 5:20:10 AM,Fitbit,Alta HR
9/4/2022 5:35:26 AM,9/4/2022 5:35:26 AM,Fitbit,Alta HR
9/4/2022 5:50:40 AM,9/4/2022 5:50:40 AM,Fitbit,Alta HR
9/4/2022 6:06:28 AM,9/4/2022 6:06:28 AM,Fitbit,Alta HR
9/4/2022 6:31:44 AM,9/4/2022 6:31:44 AM,Fitbit,Alta HR
9/4/2022 6:47:29 AM,9/4/2022 6:47:29 AM,Fitbit,Alta HR
9/4/2022 7:00:20 AM,9/4/2022 7:00:20 AM,Fitbit,Alta HR
9/4/2022 7:15:35 AM,9/4/2022 7:15:35 AM,Fitbit,Alta HR
9/4/2022 7:38:46 AM,9/4/2022 7:38:46 AM,Fitbit,Alta HR
9/4/2022 7:50:51 AM,9/4/2022 7:50:51 AM,Fitbit,Alta HR
9/4/2022 8:06:11 AM,9/4/2022 8:06:11 AM,Fitbit,Alta HR
9/4/2022 10:42:40 AM,9/4/2022 10:42:40 AM,Fitbit,Alta HR
9/4/2022 3:25:03 PM,9/4/2022 3:25:03 PM,Fitbit,Alta HR
9/4/2022 3:40:17 PM,9/4/2022 3:40:17 PM,Fitbit,Alta HR
9/4/2022 3:55:32 PM,9/4/2022 3:55:32 PM,Fitbit,Alta HR
9/4/2022 4:10:50 PM,9/4/2022 4:10:50 PM,Fitbit,Alta HR
9/4/2022 4:13:43 PM,9/4/2022 4:13:43 PM,Fitbit,Alta HR
9/4/2022 4:29:52 PM,9/4/2022 4:29:52 PM,Fitbit,Alta HR
9/4/2022 4:45:22 PM,9/4/2022 4:45:22 PM,Fitbit,Alta HR
9/4/2022 5:00:36 PM,9/4/2022 5:00:36 PM,Fitbit,Alta HR
9/4/2022 5:20:12 PM,9/4/2022 5:20:12 PM,Fitbit,Alta HR
9/4/2022 5:33:13 PM,9/4/2022 5:33:13 PM,Fitbit,Alta HR
9/4/2022 5:48:30 PM,9/4/2022 5:48:30 PM,Fitbit,Alta HR
9/4/2022 9:36:07 PM,9/4/2022 9:36:07 PM,Fitbit,Alta HR
9/4/2022 9:51:37 PM,9/4/2022 9:51:37 PM,Fitbit,Alta HR
9/4/2022 9:59:17 PM,9/4/2022 9:59:17 PM,Fitbit,Alta HR
9/4/2022 10:35:01 PM,9/4/2022 10:35:01 PM,Fitbit,Alta HR
9/4/2022 11:50:22 PM,9/4/2022 11:50:22 PM,Fitbit,Alta HR
9/4/2022 11:53:55 PM,9/4/2022 11:53:55 PM,Fitbit,Alta HR
9/5/2022 12:09:13 AM,9/5/2022 12:09:13 AM,Fitbit,Alta HR
9/5/2022 12:43:56 AM,9/5/2022 12:43:56 AM,Fitbit,Alta HR
9/5/2022 12:59:19 AM,9/5/2022 12:59:19 AM,Fitbit,Alta HR
9/5/2022 3:48:33 AM,9/5/2022 3:48:33 AM,Fitbit,Alta HR
9/5/2022 4:18:59 AM,9/5/2022 4:18:59 AM,Fitbit,Alta HR
9/5/2022 4:45:05 AM,9/5/2022 4:45:05 AM,Fitbit,Alta HR
9/5/2022 5:09:12 AM,9/5/2022 5:09:12 AM,Fitbit,Alta HR
9/5/2022 5:24:25 AM,9/5/2022 5:24:25 AM,Fitbit,Alta HR
9/5/2022 3:10:03 PM,9/5/2022 3:10:03 PM,Fitbit,Alta HR
9/5/2022 3:25:24 PM,9/5/2022 3:25:24 PM,Fitbit,Alta HR
9/5/2022 7:57:44 PM,9/5/2022 7:57:44 PM,Fitbit,Alta HR
9/5/2022 8:13:03 PM,9/5/2022 8:13:03 PM,Fitbit,Alta HR
9/6/2022 12:02:59 AM,9/6/2022 12:02:59 AM,Fitbit,Alta HR
9/6/2022 12:03:21 AM,9/6/2022 12:03:21 AM,Fitbit,Alta HR
9/6/2022 12:08:33 AM,9/6/2022 12:08:33 AM,Fitbit,Alta HR
9/6/2022 12:23:49 AM,9/6/2022 12:23:49 AM,Fitbit,Alta HR
9/6/2022 12:48:44 AM,9/6/2022 12:48:44 AM,Fitbit,Alta HR
9/6/2022 1:09:18 AM,9/6/2022 1:09:18 AM,Fitbit,Alta HR
9/6/2022 1:29:22 AM,9/6/2022 1:29:22 AM,Fitbit,Alta HR
9/6/2022 1:47:47 AM,9/6/2022 1:47:47 AM,Fitbit,Alta HR
9/6/2022 2:05:33 AM,9/6/2022 2:05:33 AM,Fitbit,Alta HR
9/6/2022 2:23:08 AM,9/6/2022 2:23:08 AM,Fitbit,Alta HR
9/6/2022 2:39:37 AM,9/6/2022 2:39:37 AM,Fitbit,Alta HR
9/6/2022 2:57:25 AM,9/6/2022 2:57:25 AM,Fitbit,Alta HR
9/6/2022 9:50:25 AM,9/6/2022 9:50:25 AM,Fitbit,Alta HR
9/6/2022 10:03:40 AM,9/6/2022 10:03:40 AM,Fitbit,Alta HR
9/6/2022 10:04:01 AM,9/6/2022 10:04:01 AM,Fitbit,Alta HR
9/6/2022 2:43:20 PM,9/6/2022 2:43:20 PM,Fitbit,Alta HR
9/6/2022 3:18:47 PM,9/6/2022 3:18:47 PM,Fitbit,Alta HR
9/6/2022 3:20:23 PM,9/6/2022 3:20:23 PM,Fitbit,Alta HR
9/6/2022 7:22:39 PM,9/6/2022 7:22:39 PM,Fitbit,Alta HR
9/6/2022 7:26:36 PM,9/6/2022 7:26:36 PM,Fitbit,Alta HR
9/6/2022 11:21:35 PM,9/6/2022 11:21:35 PM,Fitbit,Alta HR
