DateTime,SyncDateUTC,Provider,DeviceName
2/26/2023 8:25:30 AM,2/26/2023 8:25:30 AM,Fitbit,Alta HR
2/26/2023 12:56:47 PM,2/26/2023 12:56:47 PM,Fitbit,Alta HR
2/26/2023 12:56:49 PM,2/26/2023 12:56:49 PM,Fitbit,Alta HR
2/26/2023 12:58:23 PM,2/26/2023 12:58:23 PM,Fitbit,Alta HR
2/26/2023 1:43:54 PM,2/26/2023 1:43:54 PM,Fitbit,Alta HR
2/26/2023 11:46:36 PM,2/26/2023 11:46:36 PM,Fitbit,Alta HR
2/26/2023 11:46:42 PM,2/26/2023 11:46:42 PM,Fitbit,Alta HR
2/27/2023 12:01:55 AM,2/27/2023 12:01:55 AM,Fitbit,Alta HR
2/27/2023 12:17:10 AM,2/27/2023 12:17:10 AM,Fitbit,Alta HR
2/27/2023 12:32:23 AM,2/27/2023 12:32:23 AM,Fitbit,Alta HR
2/27/2023 12:47:37 AM,2/27/2023 12:47:37 AM,Fitbit,Alta HR
2/27/2023 1:02:51 AM,2/27/2023 1:02:51 AM,Fitbit,Alta HR
2/27/2023 1:18:05 AM,2/27/2023 1:18:05 AM,Fitbit,Alta HR
2/27/2023 1:33:14 AM,2/27/2023 1:33:14 AM,Fitbit,Alta HR
2/27/2023 1:52:36 AM,2/27/2023 1:52:36 AM,Fitbit,Alta HR
2/27/2023 5:33:41 AM,2/27/2023 5:33:41 AM,Fitbit,Alta HR
2/27/2023 10:15:06 AM,2/27/2023 10:15:06 AM,Fitbit,Alta HR
2/27/2023 10:15:08 AM,2/27/2023 10:15:08 AM,Fitbit,Alta HR
2/27/2023 10:30:23 AM,2/27/2023 10:30:23 AM,Fitbit,Alta HR
2/27/2023 10:45:37 AM,2/27/2023 10:45:37 AM,Fitbit,Alta HR
2/28/2023 5:31:43 AM,2/28/2023 5:31:43 AM,Fitbit,Alta HR
2/28/2023 5:31:47 AM,2/28/2023 5:31:47 AM,Fitbit,Alta HR
2/28/2023 5:40:51 AM,2/28/2023 5:40:51 AM,Fitbit,Alta HR
2/28/2023 5:56:04 AM,2/28/2023 5:56:04 AM,Fitbit,Alta HR
2/28/2023 6:11:18 AM,2/28/2023 6:11:18 AM,Fitbit,Alta HR
2/28/2023 6:26:32 AM,2/28/2023 6:26:32 AM,Fitbit,Alta HR
2/28/2023 6:27:25 AM,2/28/2023 6:27:25 AM,Fitbit,Alta HR
2/28/2023 10:43:28 AM,2/28/2023 10:43:28 AM,Fitbit,Alta HR
2/28/2023 11:43:51 AM,2/28/2023 11:43:51 AM,Fitbit,Alta HR
2/28/2023 12:59:30 PM,2/28/2023 12:59:30 PM,Fitbit,Alta HR
2/28/2023 12:59:34 PM,2/28/2023 12:59:34 PM,Fitbit,Alta HR
2/28/2023 2:00:24 PM,2/28/2023 2:00:24 PM,Fitbit,Alta HR
2/28/2023 3:15:58 PM,2/28/2023 3:15:58 PM,Fitbit,Alta HR
2/28/2023 3:31:12 PM,2/28/2023 3:31:12 PM,Fitbit,Alta HR
2/28/2023 3:46:24 PM,2/28/2023 3:46:24 PM,Fitbit,Alta HR
2/28/2023 4:06:45 PM,2/28/2023 4:06:45 PM,Fitbit,Alta HR
2/28/2023 4:25:08 PM,2/28/2023 4:25:08 PM,Fitbit,Alta HR
2/28/2023 4:40:22 PM,2/28/2023 4:40:22 PM,Fitbit,Alta HR
2/28/2023 4:55:39 PM,2/28/2023 4:55:39 PM,Fitbit,Alta HR
2/28/2023 7:28:20 PM,2/28/2023 7:28:20 PM,Fitbit,Alta HR
2/28/2023 7:53:59 PM,2/28/2023 7:53:59 PM,Fitbit,Alta HR
2/28/2023 9:37:29 PM,2/28/2023 9:37:29 PM,Fitbit,Alta HR
2/28/2023 10:09:26 PM,2/28/2023 10:09:26 PM,Fitbit,Alta HR
2/28/2023 10:24:43 PM,2/28/2023 10:24:43 PM,Fitbit,Alta HR
2/28/2023 10:39:53 PM,2/28/2023 10:39:53 PM,Fitbit,Alta HR
2/28/2023 10:55:06 PM,2/28/2023 10:55:06 PM,Fitbit,Alta HR
2/28/2023 11:10:23 PM,2/28/2023 11:10:23 PM,Fitbit,Alta HR
2/28/2023 11:13:03 PM,2/28/2023 11:13:03 PM,Fitbit,Alta HR
2/28/2023 11:28:17 PM,2/28/2023 11:28:17 PM,Fitbit,Alta HR
2/28/2023 11:38:19 PM,2/28/2023 11:38:19 PM,Fitbit,Alta HR
2/28/2023 11:53:30 PM,2/28/2023 11:53:30 PM,Fitbit,Alta HR
3/1/2023 5:53:20 AM,3/1/2023 5:53:20 AM,Fitbit,Alta HR
3/1/2023 5:53:22 AM,3/1/2023 5:53:22 AM,Fitbit,Alta HR
3/1/2023 6:08:36 AM,3/1/2023 6:08:36 AM,Fitbit,Alta HR
3/1/2023 6:23:45 AM,3/1/2023 6:23:45 AM,Fitbit,Alta HR
3/1/2023 6:42:22 AM,3/1/2023 6:42:22 AM,Fitbit,Alta HR
3/1/2023 5:37:18 PM,3/1/2023 5:37:18 PM,Fitbit,Alta HR
3/1/2023 6:55:41 PM,3/1/2023 6:55:41 PM,Fitbit,Alta HR
3/1/2023 8:17:40 PM,3/1/2023 8:17:40 PM,Fitbit,Alta HR
3/1/2023 8:45:18 PM,3/1/2023 8:45:18 PM,Fitbit,Alta HR
3/1/2023 9:00:31 PM,3/1/2023 9:00:31 PM,Fitbit,Alta HR
3/1/2023 9:15:36 PM,3/1/2023 9:15:36 PM,Fitbit,Alta HR
3/1/2023 10:52:28 PM,3/1/2023 10:52:28 PM,Fitbit,Alta HR
3/1/2023 11:07:55 PM,3/1/2023 11:07:55 PM,Fitbit,Alta HR
3/1/2023 11:20:33 PM,3/1/2023 11:20:33 PM,Fitbit,Alta HR
3/1/2023 11:22:06 PM,3/1/2023 11:22:06 PM,Fitbit,Alta HR
3/2/2023 6:16:48 AM,3/2/2023 6:16:48 AM,Fitbit,Alta HR
3/2/2023 6:18:14 AM,3/2/2023 6:18:14 AM,Fitbit,Alta HR
3/2/2023 8:46:25 AM,3/2/2023 8:46:25 AM,Fitbit,Alta HR
3/2/2023 10:33:43 AM,3/2/2023 10:33:43 AM,Fitbit,Alta HR
3/2/2023 10:48:57 AM,3/2/2023 10:48:57 AM,Fitbit,Alta HR
3/2/2023 11:04:18 AM,3/2/2023 11:04:18 AM,Fitbit,Alta HR
3/2/2023 1:52:49 PM,3/2/2023 1:52:49 PM,Fitbit,Alta HR
3/2/2023 7:24:12 PM,3/2/2023 7:24:12 PM,Fitbit,Alta HR
3/2/2023 8:14:58 PM,3/2/2023 8:14:58 PM,Fitbit,Alta HR
3/2/2023 8:15:28 PM,3/2/2023 8:15:28 PM,Fitbit,Alta HR
3/2/2023 8:30:45 PM,3/2/2023 8:30:45 PM,Fitbit,Alta HR
3/2/2023 10:46:07 PM,3/2/2023 10:46:07 PM,Fitbit,Alta HR
3/2/2023 11:50:57 PM,3/2/2023 11:50:57 PM,Fitbit,Alta HR
3/2/2023 11:50:59 PM,3/2/2023 11:50:59 PM,Fitbit,Alta HR
3/3/2023 12:06:14 AM,3/3/2023 12:06:14 AM,Fitbit,Alta HR
3/3/2023 3:17:03 AM,3/3/2023 3:17:03 AM,Fitbit,Alta HR
3/3/2023 4:47:37 AM,3/3/2023 4:47:37 AM,Fitbit,Alta HR
3/3/2023 5:02:55 AM,3/3/2023 5:02:55 AM,Fitbit,Alta HR
3/3/2023 5:18:11 AM,3/3/2023 5:18:11 AM,Fitbit,Alta HR
3/3/2023 5:33:25 AM,3/3/2023 5:33:25 AM,Fitbit,Alta HR
3/3/2023 6:29:49 AM,3/3/2023 6:29:49 AM,Fitbit,Alta HR
3/3/2023 6:56:12 AM,3/3/2023 6:56:12 AM,Fitbit,Alta HR
3/3/2023 6:56:35 AM,3/3/2023 6:56:35 AM,Fitbit,Alta HR
3/3/2023 10:40:13 AM,3/3/2023 10:40:13 AM,Fitbit,Alta HR
3/3/2023 12:27:53 PM,3/3/2023 12:27:53 PM,Fitbit,Alta HR
3/3/2023 12:43:09 PM,3/3/2023 12:43:09 PM,Fitbit,Alta HR
3/3/2023 12:50:27 PM,3/3/2023 12:50:27 PM,Fitbit,Alta HR
3/3/2023 12:50:38 PM,3/3/2023 12:50:38 PM,Fitbit,Alta HR
3/3/2023 3:06:18 PM,3/3/2023 3:06:18 PM,Fitbit,Alta HR
3/3/2023 6:05:03 PM,3/3/2023 6:05:03 PM,Fitbit,Alta HR
3/3/2023 6:10:10 PM,3/3/2023 6:10:10 PM,Fitbit,Alta HR
3/3/2023 7:25:33 PM,3/3/2023 7:25:33 PM,Fitbit,Alta HR
3/3/2023 7:38:22 PM,3/3/2023 7:38:22 PM,Fitbit,Alta HR
3/3/2023 10:47:44 PM,3/3/2023 10:47:44 PM,Fitbit,Alta HR
3/4/2023 5:48:49 AM,3/4/2023 5:48:49 AM,Fitbit,Alta HR
3/4/2023 5:48:51 AM,3/4/2023 5:48:51 AM,Fitbit,Alta HR
3/4/2023 6:45:10 AM,3/4/2023 6:45:10 AM,Fitbit,Alta HR
3/4/2023 6:45:12 AM,3/4/2023 6:45:12 AM,Fitbit,Alta HR
3/4/2023 6:46:54 AM,3/4/2023 6:46:54 AM,Fitbit,Alta HR
3/4/2023 7:02:11 AM,3/4/2023 7:02:11 AM,Fitbit,Alta HR
3/4/2023 11:38:36 AM,3/4/2023 11:38:36 AM,Fitbit,Alta HR
3/4/2023 2:09:28 PM,3/4/2023 2:09:28 PM,Fitbit,Alta HR
3/4/2023 2:24:41 PM,3/4/2023 2:24:41 PM,Fitbit,Alta HR
3/4/2023 2:40:18 PM,3/4/2023 2:40:18 PM,Fitbit,Alta HR
3/4/2023 2:55:27 PM,3/4/2023 2:55:27 PM,Fitbit,Alta HR
3/4/2023 3:10:36 PM,3/4/2023 3:10:36 PM,Fitbit,Alta HR
3/4/2023 3:25:48 PM,3/4/2023 3:25:48 PM,Fitbit,Alta HR
3/4/2023 3:40:57 PM,3/4/2023 3:40:57 PM,Fitbit,Alta HR
3/4/2023 6:47:40 PM,3/4/2023 6:47:40 PM,Fitbit,Alta HR
3/4/2023 7:02:51 PM,3/4/2023 7:02:51 PM,Fitbit,Alta HR
3/4/2023 8:50:16 PM,3/4/2023 8:50:16 PM,Fitbit,Alta HR
3/4/2023 9:05:32 PM,3/4/2023 9:05:32 PM,Fitbit,Alta HR
3/4/2023 9:15:53 PM,3/4/2023 9:15:53 PM,Fitbit,Alta HR
3/4/2023 9:54:54 PM,3/4/2023 9:54:54 PM,Fitbit,Alta HR
3/4/2023 10:25:15 PM,3/4/2023 10:25:15 PM,Fitbit,Alta HR
3/4/2023 10:40:30 PM,3/4/2023 10:40:30 PM,Fitbit,Alta HR
3/4/2023 10:55:40 PM,3/4/2023 10:55:40 PM,Fitbit,Alta HR
3/4/2023 11:11:01 PM,3/4/2023 11:11:01 PM,Fitbit,Alta HR
3/4/2023 11:27:15 PM,3/4/2023 11:27:15 PM,Fitbit,Alta HR
3/5/2023 12:09:01 AM,3/5/2023 12:09:01 AM,Fitbit,Alta HR
3/5/2023 12:14:14 AM,3/5/2023 12:14:14 AM,Fitbit,Alta HR
3/5/2023 12:29:25 AM,3/5/2023 12:29:25 AM,Fitbit,Alta HR
3/5/2023 12:44:38 AM,3/5/2023 12:44:38 AM,Fitbit,Alta HR
3/5/2023 12:59:53 AM,3/5/2023 12:59:53 AM,Fitbit,Alta HR
3/5/2023 1:15:07 AM,3/5/2023 1:15:07 AM,Fitbit,Alta HR
3/5/2023 1:30:21 AM,3/5/2023 1:30:21 AM,Fitbit,Alta HR
3/5/2023 1:45:36 AM,3/5/2023 1:45:36 AM,Fitbit,Alta HR
3/5/2023 2:00:50 AM,3/5/2023 2:00:50 AM,Fitbit,Alta HR
3/5/2023 2:16:04 AM,3/5/2023 2:16:04 AM,Fitbit,Alta HR
3/5/2023 2:31:15 AM,3/5/2023 2:31:15 AM,Fitbit,Alta HR
3/5/2023 2:46:24 AM,3/5/2023 2:46:24 AM,Fitbit,Alta HR
3/5/2023 2:47:58 AM,3/5/2023 2:47:58 AM,Fitbit,Alta HR
3/5/2023 6:31:54 AM,3/5/2023 6:31:54 AM,Fitbit,Alta HR
3/5/2023 6:47:08 AM,3/5/2023 6:47:08 AM,Fitbit,Alta HR
3/5/2023 7:02:22 AM,3/5/2023 7:02:22 AM,Fitbit,Alta HR
3/5/2023 7:17:36 AM,3/5/2023 7:17:36 AM,Fitbit,Alta HR
3/5/2023 7:35:03 AM,3/5/2023 7:35:03 AM,Fitbit,Alta HR
3/5/2023 7:54:25 AM,3/5/2023 7:54:25 AM,Fitbit,Alta HR
3/5/2023 8:09:55 AM,3/5/2023 8:09:55 AM,Fitbit,Alta HR
3/5/2023 8:25:03 AM,3/5/2023 8:25:03 AM,Fitbit,Alta HR
3/5/2023 8:40:17 AM,3/5/2023 8:40:17 AM,Fitbit,Alta HR
3/5/2023 8:55:33 AM,3/5/2023 8:55:33 AM,Fitbit,Alta HR
3/5/2023 9:10:52 AM,3/5/2023 9:10:52 AM,Fitbit,Alta HR
3/5/2023 10:36:15 AM,3/5/2023 10:36:15 AM,Fitbit,Alta HR
3/5/2023 11:20:22 AM,3/5/2023 11:20:22 AM,Fitbit,Alta HR
3/5/2023 11:50:31 AM,3/5/2023 11:50:31 AM,Fitbit,Alta HR
3/5/2023 12:46:20 PM,3/5/2023 12:46:20 PM,Fitbit,Alta HR
3/5/2023 1:01:32 PM,3/5/2023 1:01:32 PM,Fitbit,Alta HR
3/5/2023 1:14:37 PM,3/5/2023 1:14:37 PM,Fitbit,Alta HR
3/5/2023 2:00:10 PM,3/5/2023 2:00:10 PM,Fitbit,Alta HR
3/5/2023 2:15:22 PM,3/5/2023 2:15:22 PM,Fitbit,Alta HR
3/5/2023 3:25:43 PM,3/5/2023 3:25:43 PM,Fitbit,Alta HR
3/5/2023 3:40:58 PM,3/5/2023 3:40:58 PM,Fitbit,Alta HR
3/5/2023 3:56:12 PM,3/5/2023 3:56:12 PM,Fitbit,Alta HR
3/5/2023 4:49:22 PM,3/5/2023 4:49:22 PM,Fitbit,Alta HR
3/5/2023 5:07:05 PM,3/5/2023 5:07:05 PM,Fitbit,Alta HR
3/5/2023 5:22:23 PM,3/5/2023 5:22:23 PM,Fitbit,Alta HR
3/5/2023 5:37:41 PM,3/5/2023 5:37:41 PM,Fitbit,Alta HR
3/5/2023 5:52:55 PM,3/5/2023 5:52:55 PM,Fitbit,Alta HR
3/5/2023 6:08:05 PM,3/5/2023 6:08:05 PM,Fitbit,Alta HR
3/5/2023 6:32:58 PM,3/5/2023 6:32:58 PM,Fitbit,Alta HR
3/5/2023 6:48:11 PM,3/5/2023 6:48:11 PM,Fitbit,Alta HR
3/5/2023 7:03:27 PM,3/5/2023 7:03:27 PM,Fitbit,Alta HR
3/5/2023 7:18:40 PM,3/5/2023 7:18:40 PM,Fitbit,Alta HR
3/5/2023 7:33:49 PM,3/5/2023 7:33:49 PM,Fitbit,Alta HR
3/5/2023 7:48:58 PM,3/5/2023 7:48:58 PM,Fitbit,Alta HR
3/5/2023 8:24:26 PM,3/5/2023 8:24:26 PM,Fitbit,Alta HR
3/5/2023 8:39:44 PM,3/5/2023 8:39:44 PM,Fitbit,Alta HR
3/5/2023 8:55:07 PM,3/5/2023 8:55:07 PM,Fitbit,Alta HR
3/5/2023 9:12:32 PM,3/5/2023 9:12:32 PM,Fitbit,Alta HR
3/5/2023 9:27:45 PM,3/5/2023 9:27:45 PM,Fitbit,Alta HR
3/5/2023 9:31:30 PM,3/5/2023 9:31:30 PM,Fitbit,Alta HR
3/5/2023 9:48:34 PM,3/5/2023 9:48:34 PM,Fitbit,Alta HR
3/5/2023 10:08:34 PM,3/5/2023 10:08:34 PM,Fitbit,Alta HR
3/5/2023 10:08:40 PM,3/5/2023 10:08:40 PM,Fitbit,Alta HR
3/5/2023 10:23:58 PM,3/5/2023 10:23:58 PM,Fitbit,Alta HR
3/6/2023 12:45:02 AM,3/6/2023 12:45:02 AM,Fitbit,Alta HR
3/6/2023 7:59:31 AM,3/6/2023 7:59:31 AM,Fitbit,Alta HR
3/6/2023 8:14:45 AM,3/6/2023 8:14:45 AM,Fitbit,Alta HR
3/6/2023 8:29:54 AM,3/6/2023 8:29:54 AM,Fitbit,Alta HR
3/6/2023 8:45:08 AM,3/6/2023 8:45:08 AM,Fitbit,Alta HR
3/6/2023 9:00:22 AM,3/6/2023 9:00:22 AM,Fitbit,Alta HR
3/6/2023 9:15:44 AM,3/6/2023 9:15:44 AM,Fitbit,Alta HR
3/6/2023 9:15:46 AM,3/6/2023 9:15:46 AM,Fitbit,Alta HR
3/6/2023 9:31:00 AM,3/6/2023 9:31:00 AM,Fitbit,Alta HR
3/6/2023 9:46:14 AM,3/6/2023 9:46:14 AM,Fitbit,Alta HR
3/6/2023 10:01:27 AM,3/6/2023 10:01:27 AM,Fitbit,Alta HR
3/6/2023 10:16:43 AM,3/6/2023 10:16:43 AM,Fitbit,Alta HR
3/6/2023 10:31:54 AM,3/6/2023 10:31:54 AM,Fitbit,Alta HR
3/6/2023 10:47:08 AM,3/6/2023 10:47:08 AM,Fitbit,Alta HR
3/6/2023 11:03:30 AM,3/6/2023 11:03:30 AM,Fitbit,Alta HR
3/6/2023 11:18:44 AM,3/6/2023 11:18:44 AM,Fitbit,Alta HR
3/6/2023 1:16:31 PM,3/6/2023 1:16:31 PM,Fitbit,Alta HR
3/6/2023 1:31:42 PM,3/6/2023 1:31:42 PM,Fitbit,Alta HR
3/6/2023 1:46:48 PM,3/6/2023 1:46:48 PM,Fitbit,Alta HR
3/6/2023 2:02:05 PM,3/6/2023 2:02:05 PM,Fitbit,Alta HR
3/6/2023 2:17:21 PM,3/6/2023 2:17:21 PM,Fitbit,Alta HR
3/6/2023 4:33:18 PM,3/6/2023 4:33:18 PM,Fitbit,Alta HR
3/6/2023 4:33:26 PM,3/6/2023 4:33:26 PM,Fitbit,Alta HR
3/6/2023 4:48:39 PM,3/6/2023 4:48:39 PM,Fitbit,Alta HR
3/6/2023 5:03:53 PM,3/6/2023 5:03:53 PM,Fitbit,Alta HR
3/6/2023 5:19:08 PM,3/6/2023 5:19:08 PM,Fitbit,Alta HR
3/6/2023 5:34:23 PM,3/6/2023 5:34:23 PM,Fitbit,Alta HR
3/6/2023 6:03:49 PM,3/6/2023 6:03:49 PM,Fitbit,Alta HR
3/6/2023 6:19:02 PM,3/6/2023 6:19:02 PM,Fitbit,Alta HR
3/6/2023 6:28:04 PM,3/6/2023 6:28:04 PM,Fitbit,Alta HR
3/6/2023 6:28:07 PM,3/6/2023 6:28:07 PM,Fitbit,Alta HR
3/6/2023 6:28:27 PM,3/6/2023 6:28:27 PM,Fitbit,Alta HR
3/6/2023 6:43:38 PM,3/6/2023 6:43:38 PM,Fitbit,Alta HR
3/6/2023 6:58:49 PM,3/6/2023 6:58:49 PM,Fitbit,Alta HR
3/6/2023 7:14:07 PM,3/6/2023 7:14:07 PM,Fitbit,Alta HR
3/6/2023 7:29:24 PM,3/6/2023 7:29:24 PM,Fitbit,Alta HR
3/6/2023 7:44:38 PM,3/6/2023 7:44:38 PM,Fitbit,Alta HR
3/6/2023 8:18:54 PM,3/6/2023 8:18:54 PM,Fitbit,Alta HR
3/6/2023 8:34:12 PM,3/6/2023 8:34:12 PM,Fitbit,Alta HR
3/6/2023 8:49:29 PM,3/6/2023 8:49:29 PM,Fitbit,Alta HR
3/6/2023 9:04:39 PM,3/6/2023 9:04:39 PM,Fitbit,Alta HR
3/6/2023 9:19:54 PM,3/6/2023 9:19:54 PM,Fitbit,Alta HR
3/6/2023 9:35:09 PM,3/6/2023 9:35:09 PM,Fitbit,Alta HR
3/6/2023 9:50:51 PM,3/6/2023 9:50:51 PM,Fitbit,Alta HR
3/6/2023 10:19:46 PM,3/6/2023 10:19:46 PM,Fitbit,Alta HR
3/6/2023 10:35:03 PM,3/6/2023 10:35:03 PM,Fitbit,Alta HR
3/6/2023 10:50:12 PM,3/6/2023 10:50:12 PM,Fitbit,Alta HR
3/6/2023 11:05:28 PM,3/6/2023 11:05:28 PM,Fitbit,Alta HR
3/6/2023 11:35:52 PM,3/6/2023 11:35:52 PM,Fitbit,Alta HR
3/6/2023 11:51:01 PM,3/6/2023 11:51:01 PM,Fitbit,Alta HR
3/7/2023 12:06:12 AM,3/7/2023 12:06:12 AM,Fitbit,Alta HR
3/7/2023 12:21:32 AM,3/7/2023 12:21:32 AM,Fitbit,Alta HR
3/7/2023 5:49:04 AM,3/7/2023 5:49:04 AM,Fitbit,Alta HR
3/7/2023 6:04:16 AM,3/7/2023 6:04:16 AM,Fitbit,Alta HR
3/7/2023 6:19:30 AM,3/7/2023 6:19:30 AM,Fitbit,Alta HR
3/7/2023 6:34:45 AM,3/7/2023 6:34:45 AM,Fitbit,Alta HR
3/7/2023 6:49:49 AM,3/7/2023 6:49:49 AM,Fitbit,Alta HR
3/7/2023 7:42:53 AM,3/7/2023 7:42:53 AM,Fitbit,Alta HR
3/7/2023 11:24:59 AM,3/7/2023 11:24:59 AM,Fitbit,Alta HR
3/7/2023 11:40:13 AM,3/7/2023 11:40:13 AM,Fitbit,Alta HR
3/7/2023 12:43:13 PM,3/7/2023 12:43:13 PM,Fitbit,Alta HR
3/7/2023 4:13:18 PM,3/7/2023 4:13:18 PM,Fitbit,Alta HR
3/7/2023 4:28:29 PM,3/7/2023 4:28:29 PM,Fitbit,Alta HR
3/7/2023 4:43:39 PM,3/7/2023 4:43:39 PM,Fitbit,Alta HR
3/7/2023 4:58:49 PM,3/7/2023 4:58:49 PM,Fitbit,Alta HR
3/7/2023 5:13:58 PM,3/7/2023 5:13:58 PM,Fitbit,Alta HR
3/7/2023 5:29:07 PM,3/7/2023 5:29:07 PM,Fitbit,Alta HR
3/7/2023 5:44:16 PM,3/7/2023 5:44:16 PM,Fitbit,Alta HR
3/7/2023 5:59:19 PM,3/7/2023 5:59:19 PM,Fitbit,Alta HR
3/7/2023 6:14:32 PM,3/7/2023 6:14:32 PM,Fitbit,Alta HR
3/7/2023 7:45:43 PM,3/7/2023 7:45:43 PM,Fitbit,Alta HR
3/7/2023 8:00:57 PM,3/7/2023 8:00:57 PM,Fitbit,Alta HR
3/7/2023 8:25:30 PM,3/7/2023 8:25:30 PM,Fitbit,Alta HR
3/7/2023 8:40:43 PM,3/7/2023 8:40:43 PM,Fitbit,Alta HR
3/7/2023 8:55:51 PM,3/7/2023 8:55:51 PM,Fitbit,Alta HR
3/7/2023 9:25:08 PM,3/7/2023 9:25:08 PM,Fitbit,Alta HR
3/7/2023 10:15:18 PM,3/7/2023 10:15:18 PM,Fitbit,Alta HR
3/7/2023 10:45:33 PM,3/7/2023 10:45:33 PM,Fitbit,Alta HR
3/7/2023 10:45:34 PM,3/7/2023 10:45:34 PM,Fitbit,Alta HR
3/7/2023 11:00:44 PM,3/7/2023 11:00:44 PM,Fitbit,Alta HR
3/7/2023 11:23:51 PM,3/7/2023 11:23:51 PM,Fitbit,Alta HR
3/7/2023 11:39:07 PM,3/7/2023 11:39:07 PM,Fitbit,Alta HR
3/8/2023 12:00:26 AM,3/8/2023 12:00:26 AM,Fitbit,Alta HR
3/8/2023 12:21:48 AM,3/8/2023 12:21:48 AM,Fitbit,Alta HR
3/8/2023 12:31:48 AM,3/8/2023 12:31:48 AM,Fitbit,Alta HR
3/8/2023 12:46:58 AM,3/8/2023 12:46:58 AM,Fitbit,Alta HR
3/8/2023 1:02:11 AM,3/8/2023 1:02:11 AM,Fitbit,Alta HR
