ActivityHour,TotalIntensity,AverageIntensity
2/26/2022 2:00:00 AM,1,0.016667
2/26/2022 3:00:00 AM,8,0.133333
2/26/2022 4:00:00 AM,9,0.15
2/26/2022 5:00:00 AM,5,0.083333
2/26/2022 6:00:00 AM,0,0
2/26/2022 7:00:00 AM,44,0.733333
2/26/2022 8:00:00 AM,82,1.366667
2/26/2022 9:00:00 AM,70,1.166667
2/26/2022 10:00:00 AM,87,1.45
2/26/2022 11:00:00 AM,2,0.033333
2/26/2022 12:00:00 PM,2,0.033333
2/26/2022 1:00:00 PM,1,0.016667
2/26/2022 2:00:00 PM,5,0.083333
2/26/2022 3:00:00 PM,10,0.166667
2/26/2022 4:00:00 PM,23,0.383333
2/26/2022 5:00:00 PM,28,0.466667
2/26/2022 6:00:00 PM,9,0.15
2/26/2022 7:00:00 PM,62,1.033333
2/26/2022 8:00:00 PM,44,0.733333
2/26/2022 9:00:00 PM,31,0.516667
2/26/2022 10:00:00 PM,32,0.533333
2/26/2022 11:00:00 PM,15,0.25
2/27/2022 12:00:00 AM,0,0
2/27/2022 1:00:00 AM,0,0
2/27/2022 2:00:00 AM,2,0.033333
2/27/2022 3:00:00 AM,6,0.1
2/27/2022 4:00:00 AM,0,0
2/27/2022 5:00:00 AM,0,0
2/27/2022 6:00:00 AM,2,0.033333
2/27/2022 7:00:00 AM,0,0
2/27/2022 8:00:00 AM,0,0
2/27/2022 9:00:00 AM,20,0.333333
2/27/2022 10:00:00 AM,7,0.116667
2/27/2022 11:00:00 AM,0,0
2/27/2022 12:00:00 PM,2,0.033333
2/27/2022 1:00:00 PM,3,0.05
2/27/2022 2:00:00 PM,4,0.066667
2/27/2022 3:00:00 PM,9,0.15
2/27/2022 4:00:00 PM,11,0.183333
2/27/2022 5:00:00 PM,27,0.45
2/27/2022 6:00:00 PM,78,1.3
2/27/2022 7:00:00 PM,2,0.033333
2/27/2022 8:00:00 PM,19,0.316667
2/27/2022 9:00:00 PM,12,0.2
2/27/2022 10:00:00 PM,14,0.233333
2/27/2022 11:00:00 PM,2,0.033333
2/28/2022 12:00:00 AM,0,0
2/28/2022 1:00:00 AM,0,0
2/28/2022 2:00:00 AM,0,0
2/28/2022 3:00:00 AM,0,0
2/28/2022 4:00:00 AM,0,0
2/28/2022 5:00:00 AM,0,0
2/28/2022 6:00:00 AM,9,0.15
2/28/2022 7:00:00 AM,95,1.583333
2/28/2022 8:00:00 AM,125,2.083333
2/28/2022 9:00:00 AM,86,1.433333
2/28/2022 10:00:00 AM,43,0.716667
2/28/2022 11:00:00 AM,8,0.133333
2/28/2022 12:00:00 PM,86,1.433333
2/28/2022 1:00:00 PM,25,0.416667
2/28/2022 2:00:00 PM,45,0.75
2/28/2022 3:00:00 PM,28,0.466667
2/28/2022 4:00:00 PM,10,0.166667
2/28/2022 5:00:00 PM,8,0.133333
2/28/2022 6:00:00 PM,0,0
2/28/2022 7:00:00 PM,0,0
2/28/2022 8:00:00 PM,7,0.116667
2/28/2022 9:00:00 PM,40,0.666667
2/28/2022 10:00:00 PM,0,0
2/28/2022 11:00:00 PM,0,0
3/1/2022 12:00:00 AM,0,0
3/1/2022 1:00:00 AM,0,0
3/1/2022 2:00:00 AM,0,0
3/1/2022 3:00:00 AM,0,0
3/1/2022 4:00:00 AM,0,0
3/1/2022 5:00:00 AM,0,0
3/1/2022 6:00:00 AM,0,0
3/1/2022 7:00:00 AM,56,0.933333
3/1/2022 8:00:00 AM,99,1.65
3/1/2022 9:00:00 AM,39,0.65
3/1/2022 10:00:00 AM,41,0.683333
3/1/2022 11:00:00 AM,16,0.266667
3/1/2022 12:00:00 PM,15,0.25
3/1/2022 1:00:00 PM,10,0.166667
3/1/2022 2:00:00 PM,4,0.066667
3/1/2022 3:00:00 PM,36,0.6
3/1/2022 4:00:00 PM,89,1.483333
3/1/2022 5:00:00 PM,31,0.516667
3/1/2022 6:00:00 PM,28,0.466667
3/1/2022 7:00:00 PM,9,0.15
3/1/2022 8:00:00 PM,6,0.1
3/1/2022 9:00:00 PM,3,0.05
3/1/2022 10:00:00 PM,14,0.233333
3/1/2022 11:00:00 PM,0,0
3/2/2022 12:00:00 AM,0,0
3/2/2022 1:00:00 AM,0,0
3/2/2022 2:00:00 AM,0,0
3/2/2022 3:00:00 AM,3,0.05
3/2/2022 4:00:00 AM,1,0.016667
3/2/2022 5:00:00 AM,0,0
3/2/2022 6:00:00 AM,8,0.133333
3/2/2022 7:00:00 AM,60,1
3/2/2022 8:00:00 AM,114,1.9
3/2/2022 9:00:00 AM,86,1.433333
3/2/2022 10:00:00 AM,46,0.766667
3/2/2022 11:00:00 AM,26,0.433333
3/2/2022 12:00:00 PM,29,0.483333
3/2/2022 1:00:00 PM,24,0.4
3/2/2022 2:00:00 PM,17,0.283333
3/2/2022 3:00:00 PM,4,0.066667
3/2/2022 4:00:00 PM,10,0.166667
3/2/2022 5:00:00 PM,158,2.633333
3/2/2022 6:00:00 PM,49,0.816667
3/2/2022 7:00:00 PM,27,0.45
3/2/2022 8:00:00 PM,10,0.166667
3/2/2022 9:00:00 PM,4,0.066667
3/2/2022 10:00:00 PM,30,0.5
3/2/2022 11:00:00 PM,0,0
3/3/2022 12:00:00 AM,1,0.016667
3/3/2022 1:00:00 AM,0,0
3/3/2022 2:00:00 AM,3,0.05
3/3/2022 3:00:00 AM,0,0
3/3/2022 4:00:00 AM,0,0
3/3/2022 5:00:00 AM,0,0
3/3/2022 6:00:00 AM,9,0.15
3/3/2022 7:00:00 AM,0,0
3/3/2022 8:00:00 AM,14,0.233333
3/3/2022 9:00:00 AM,30,0.5
3/3/2022 10:00:00 AM,14,0.233333
3/3/2022 11:00:00 AM,0,0
3/3/2022 12:00:00 PM,12,0.2
3/3/2022 1:00:00 PM,6,0.1
3/3/2022 2:00:00 PM,2,0.033333
3/3/2022 3:00:00 PM,18,0.3
3/3/2022 4:00:00 PM,35,0.583333
3/3/2022 5:00:00 PM,54,0.9
3/3/2022 6:00:00 PM,39,0.65
3/3/2022 7:00:00 PM,8,0.133333
3/3/2022 8:00:00 PM,27,0.45
3/3/2022 9:00:00 PM,23,0.383333
3/3/2022 10:00:00 PM,1,0.016667
3/3/2022 11:00:00 PM,0,0
3/4/2022 12:00:00 AM,3,0.05
3/4/2022 1:00:00 AM,57,0.95
3/4/2022 2:00:00 AM,0,0
3/4/2022 3:00:00 AM,1,0.016667
3/4/2022 4:00:00 AM,0,0
3/4/2022 5:00:00 AM,0,0
3/4/2022 6:00:00 AM,5,0.083333
3/4/2022 7:00:00 AM,48,0.8
3/4/2022 8:00:00 AM,45,0.75
3/4/2022 9:00:00 AM,41,0.683333
3/4/2022 10:00:00 AM,24,0.4
3/4/2022 11:00:00 AM,47,0.783333
3/4/2022 12:00:00 PM,71,1.183333
3/4/2022 1:00:00 PM,24,0.4
3/4/2022 2:00:00 PM,1,0.016667
3/4/2022 3:00:00 PM,9,0.15
3/4/2022 4:00:00 PM,4,0.066667
3/4/2022 5:00:00 PM,121,2.016667
3/4/2022 6:00:00 PM,45,0.75
3/4/2022 7:00:00 PM,6,0.1
3/4/2022 8:00:00 PM,7,0.116667
3/4/2022 9:00:00 PM,14,0.233333
3/4/2022 10:00:00 PM,1,0.016667
3/4/2022 11:00:00 PM,3,0.05
3/5/2022 12:00:00 AM,0,0
3/5/2022 1:00:00 AM,0,0
3/5/2022 2:00:00 AM,0,0
3/5/2022 3:00:00 AM,0,0
3/5/2022 4:00:00 AM,0,0
3/5/2022 5:00:00 AM,0,0
3/5/2022 6:00:00 AM,15,0.25
3/5/2022 7:00:00 AM,69,1.15
3/5/2022 8:00:00 AM,95,1.583333
3/5/2022 9:00:00 AM,75,1.25
3/5/2022 10:00:00 AM,57,0.95
3/5/2022 11:00:00 AM,50,0.833333
3/5/2022 12:00:00 PM,15,0.25
3/5/2022 1:00:00 PM,11,0.183333
3/5/2022 2:00:00 PM,1,0.016667
3/5/2022 3:00:00 PM,1,0.016667
3/5/2022 4:00:00 PM,0,0
3/5/2022 5:00:00 PM,0,0
3/5/2022 6:00:00 PM,42,0.7
3/5/2022 7:00:00 PM,14,0.233333
3/5/2022 8:00:00 PM,14,0.233333
3/5/2022 9:00:00 PM,9,0.15
3/5/2022 10:00:00 PM,39,0.65
3/5/2022 11:00:00 PM,31,0.516667
3/6/2022 12:00:00 AM,7,0.116667
3/6/2022 1:00:00 AM,1,0.016667
3/6/2022 2:00:00 AM,0,0
3/6/2022 3:00:00 AM,1,0.016667
3/6/2022 4:00:00 AM,9,0.15
3/6/2022 5:00:00 AM,1,0.016667
3/6/2022 6:00:00 AM,0,0
3/6/2022 7:00:00 AM,0,0
3/6/2022 8:00:00 AM,14,0.233333
3/6/2022 9:00:00 AM,1,0.016667
3/6/2022 10:00:00 AM,50,0.833333
3/6/2022 11:00:00 AM,5,0.083333
3/6/2022 12:00:00 PM,6,0.1
3/6/2022 1:00:00 PM,16,0.266667
3/6/2022 2:00:00 PM,5,0.083333
3/6/2022 3:00:00 PM,0,0
3/6/2022 4:00:00 PM,7,0.116667
3/6/2022 5:00:00 PM,8,0.133333
3/6/2022 6:00:00 PM,8,0.133333
3/6/2022 7:00:00 PM,34,0.566667
3/6/2022 8:00:00 PM,25,0.416667
3/6/2022 9:00:00 PM,4,0.066667
3/6/2022 10:00:00 PM,8,0.133333
3/6/2022 11:00:00 PM,0,0
3/7/2022 12:00:00 AM,0,0
3/7/2022 1:00:00 AM,0,0
3/7/2022 2:00:00 AM,0,0
3/7/2022 3:00:00 AM,7,0.116667
3/7/2022 4:00:00 AM,11,0.183333
3/7/2022 5:00:00 AM,0,0
3/7/2022 6:00:00 AM,10,0.166667
3/7/2022 7:00:00 AM,28,0.466667
3/7/2022 8:00:00 AM,113,1.883333
3/7/2022 9:00:00 AM,64,1.066667
3/7/2022 10:00:00 AM,28,0.466667
3/7/2022 11:00:00 AM,9,0.15
3/7/2022 12:00:00 PM,94,1.566667
3/7/2022 1:00:00 PM,78,1.3
3/7/2022 2:00:00 PM,60,1
3/7/2022 3:00:00 PM,6,0.1
3/7/2022 4:00:00 PM,0,0
3/7/2022 5:00:00 PM,70,1.166667
3/7/2022 6:00:00 PM,154,2.566667
3/7/2022 7:00:00 PM,47,0.783333
3/7/2022 8:00:00 PM,5,0.083333
3/7/2022 9:00:00 PM,51,0.85
3/7/2022 10:00:00 PM,13,0.216667
3/7/2022 11:00:00 PM,0,0
3/8/2022 12:00:00 AM,12,0.2
3/8/2022 1:00:00 AM,0,0
3/8/2022 2:00:00 AM,0,0
3/8/2022 3:00:00 AM,0,0
3/8/2022 4:00:00 AM,0,0
3/8/2022 5:00:00 AM,0,0
3/8/2022 6:00:00 AM,19,0.316667
3/8/2022 7:00:00 AM,40,0.666667
3/8/2022 8:00:00 AM,65,1.083333
3/8/2022 9:00:00 AM,17,0.283333
3/8/2022 10:00:00 AM,44,0.733333
3/8/2022 11:00:00 AM,5,0.083333
3/8/2022 12:00:00 PM,4,0.066667
3/8/2022 1:00:00 PM,0,0
3/8/2022 2:00:00 PM,3,0.05
3/8/2022 3:00:00 PM,27,0.45
3/8/2022 4:00:00 PM,53,0.883333
3/8/2022 5:00:00 PM,20,0.333333
3/8/2022 6:00:00 PM,27,0.45
3/8/2022 7:00:00 PM,13,0.216667
3/8/2022 8:00:00 PM,9,0.15
3/8/2022 9:00:00 PM,13,0.216667
3/8/2022 10:00:00 PM,13,0.216667
3/8/2022 11:00:00 PM,4,0.066667
3/9/2022 12:00:00 AM,13,0.216667
3/9/2022 1:00:00 AM,1,0.016667
3/9/2022 2:00:00 AM,0,0
3/9/2022 3:00:00 AM,1,0.016667
3/9/2022 4:00:00 AM,5,0.083333
3/9/2022 5:00:00 AM,0,0
3/9/2022 6:00:00 AM,5,0.083333
3/9/2022 7:00:00 AM,37,0.616667
3/9/2022 8:00:00 AM,97,1.616667
3/9/2022 9:00:00 AM,58,0.966667
3/9/2022 10:00:00 AM,70,1.166667
3/9/2022 11:00:00 AM,50,0.833333
3/9/2022 12:00:00 PM,48,0.8
3/9/2022 1:00:00 PM,21,0.35
3/9/2022 2:00:00 PM,39,0.65
3/9/2022 3:00:00 PM,7,0.116667
3/9/2022 4:00:00 PM,6,0.1
3/9/2022 5:00:00 PM,37,0.616667
3/9/2022 6:00:00 PM,43,0.716667
3/9/2022 7:00:00 PM,27,0.45
3/9/2022 8:00:00 PM,10,0.166667
3/9/2022 9:00:00 PM,57,0.95
3/9/2022 10:00:00 PM,18,0.3
3/9/2022 11:00:00 PM,5,0.083333
3/10/2022 12:00:00 AM,0,0
3/10/2022 1:00:00 AM,0,0
3/10/2022 2:00:00 AM,4,0.066667
3/10/2022 3:00:00 AM,0,0
3/10/2022 4:00:00 AM,0,0
3/10/2022 5:00:00 AM,0,0
3/10/2022 6:00:00 AM,7,0.116667
3/10/2022 7:00:00 AM,19,0.316667
3/10/2022 8:00:00 AM,75,1.25
3/10/2022 9:00:00 AM,29,0.483333
3/10/2022 10:00:00 AM,3,0.05
3/10/2022 11:00:00 AM,64,1.066667
3/10/2022 12:00:00 PM,52,0.866667
3/10/2022 1:00:00 PM,40,0.666667
3/10/2022 2:00:00 PM,36,0.6
3/10/2022 3:00:00 PM,48,0.8
3/10/2022 4:00:00 PM,39,0.65
3/10/2022 5:00:00 PM,46,0.766667
3/10/2022 6:00:00 PM,42,0.7
3/10/2022 7:00:00 PM,47,0.783333
3/10/2022 8:00:00 PM,5,0.083333
3/10/2022 9:00:00 PM,32,0.533333
3/10/2022 10:00:00 PM,1,0.016667
3/10/2022 11:00:00 PM,7,0.116667
3/11/2022 12:00:00 AM,0,0
3/11/2022 1:00:00 AM,0,0
3/11/2022 2:00:00 AM,0,0
3/11/2022 3:00:00 AM,0,0
3/11/2022 4:00:00 AM,0,0
3/11/2022 5:00:00 AM,0,0
3/11/2022 6:00:00 AM,1,0.016667
3/11/2022 7:00:00 AM,1,0.016667
3/11/2022 8:00:00 AM,0,0
3/11/2022 9:00:00 AM,0,0
3/11/2022 10:00:00 AM,0,0
3/11/2022 11:00:00 AM,0,0
3/11/2022 12:00:00 PM,0,0
3/11/2022 1:00:00 PM,0,0
3/11/2022 2:00:00 PM,0,0
3/11/2022 3:00:00 PM,0,0
3/11/2022 4:00:00 PM,0,0
3/11/2022 5:00:00 PM,0,0
3/11/2022 6:00:00 PM,0,0
3/11/2022 7:00:00 PM,1,0.016667
3/11/2022 8:00:00 PM,2,0.033333
3/11/2022 9:00:00 PM,117,1.95
3/11/2022 10:00:00 PM,52,0.866667
3/11/2022 11:00:00 PM,2,0.033333
3/12/2022 12:00:00 AM,0,0
3/12/2022 1:00:00 AM,0,0
3/12/2022 2:00:00 AM,0,0
3/12/2022 3:00:00 AM,0,0
3/12/2022 4:00:00 AM,0,0
3/12/2022 5:00:00 AM,0,0
3/12/2022 6:00:00 AM,0,0
3/12/2022 7:00:00 AM,32,0.533333
3/12/2022 8:00:00 AM,75,1.25
3/12/2022 9:00:00 AM,84,1.4
3/12/2022 10:00:00 AM,55,0.916667
3/12/2022 11:00:00 AM,27,0.45
3/12/2022 12:00:00 PM,18,0.3
3/12/2022 1:00:00 PM,12,0.2
3/12/2022 2:00:00 PM,22,0.366667
3/12/2022 3:00:00 PM,50,0.833333
3/12/2022 4:00:00 PM,28,0.466667
3/12/2022 5:00:00 PM,17,0.283333
3/12/2022 6:00:00 PM,22,0.366667
3/12/2022 7:00:00 PM,41,0.683333
3/12/2022 8:00:00 PM,13,0.216667
3/12/2022 9:00:00 PM,29,0.483333
3/12/2022 10:00:00 PM,27,0.45
3/12/2022 11:00:00 PM,2,0.033333
3/13/2022 12:00:00 AM,1,0.016667
3/13/2022 1:00:00 AM,1,0.016667
3/13/2022 2:00:00 AM,8,0.133333
3/13/2022 3:00:00 AM,0,0
3/13/2022 4:00:00 AM,7,0.116667
3/13/2022 5:00:00 AM,1,0.016667
3/13/2022 6:00:00 AM,0,0
3/13/2022 7:00:00 AM,0,0
3/13/2022 8:00:00 AM,0,0
3/13/2022 9:00:00 AM,7,0.116667
3/13/2022 10:00:00 AM,56,0.933333
3/13/2022 11:00:00 AM,22,0.366667
3/13/2022 12:00:00 PM,5,0.083333
3/13/2022 1:00:00 PM,7,0.116667
3/13/2022 2:00:00 PM,37,0.616667
3/13/2022 3:00:00 PM,0,0
3/13/2022 4:00:00 PM,20,0.333333
3/13/2022 5:00:00 PM,39,0.65
3/13/2022 6:00:00 PM,7,0.116667
3/13/2022 7:00:00 PM,4,0.066667
3/13/2022 8:00:00 PM,24,0.4
3/13/2022 9:00:00 PM,30,0.5
3/13/2022 10:00:00 PM,4,0.066667
3/13/2022 11:00:00 PM,0,0
3/14/2022 12:00:00 AM,0,0
3/14/2022 1:00:00 AM,0,0
3/14/2022 2:00:00 AM,0,0
3/14/2022 3:00:00 AM,0,0
3/14/2022 4:00:00 AM,12,0.2
3/14/2022 5:00:00 AM,0,0
3/14/2022 6:00:00 AM,13,0.216667
3/14/2022 7:00:00 AM,22,0.366667
3/14/2022 8:00:00 AM,86,1.433333
3/14/2022 9:00:00 AM,46,0.766667
3/14/2022 10:00:00 AM,19,0.316667
3/14/2022 11:00:00 AM,6,0.1
3/14/2022 12:00:00 PM,28,0.466667
3/14/2022 1:00:00 PM,15,0.25
3/14/2022 2:00:00 PM,6,0.1
3/14/2022 3:00:00 PM,4,0.066667
3/14/2022 4:00:00 PM,5,0.083333
3/14/2022 5:00:00 PM,4,0.066667
3/14/2022 6:00:00 PM,14,0.233333
3/14/2022 7:00:00 PM,16,0.266667
3/14/2022 8:00:00 PM,14,0.233333
3/14/2022 9:00:00 PM,51,0.85
3/14/2022 10:00:00 PM,5,0.083333
3/14/2022 11:00:00 PM,0,0
3/15/2022 12:00:00 AM,0,0
3/15/2022 1:00:00 AM,0,0
3/15/2022 2:00:00 AM,0,0
3/15/2022 3:00:00 AM,0,0
3/15/2022 4:00:00 AM,0,0
3/15/2022 5:00:00 AM,0,0
3/15/2022 6:00:00 AM,0,0
3/15/2022 7:00:00 AM,28,0.466667
3/15/2022 8:00:00 AM,78,1.3
3/15/2022 9:00:00 AM,33,0.55
3/15/2022 10:00:00 AM,39,0.65
3/15/2022 11:00:00 AM,0,0
3/15/2022 12:00:00 PM,18,0.3
3/15/2022 1:00:00 PM,0,0
3/15/2022 2:00:00 PM,10,0.166667
3/15/2022 3:00:00 PM,13,0.216667
3/15/2022 4:00:00 PM,79,1.316667
3/15/2022 5:00:00 PM,75,1.25
3/15/2022 6:00:00 PM,64,1.066667
3/15/2022 7:00:00 PM,15,0.25
3/15/2022 8:00:00 PM,11,0.183333
3/15/2022 9:00:00 PM,25,0.416667
3/15/2022 10:00:00 PM,2,0.033333
3/15/2022 11:00:00 PM,3,0.05
3/16/2022 12:00:00 AM,0,0
3/16/2022 1:00:00 AM,0,0
3/16/2022 2:00:00 AM,0,0
3/16/2022 3:00:00 AM,0,0
3/16/2022 4:00:00 AM,0,0
3/16/2022 5:00:00 AM,1,0.016667
3/16/2022 6:00:00 AM,11,0.183333
3/16/2022 7:00:00 AM,29,0.483333
3/16/2022 8:00:00 AM,54,0.9
3/16/2022 9:00:00 AM,47,0.783333
3/16/2022 10:00:00 AM,106,1.766667
3/16/2022 11:00:00 AM,48,0.8
3/16/2022 12:00:00 PM,67,1.116667
3/16/2022 1:00:00 PM,57,0.95
3/16/2022 2:00:00 PM,50,0.833333
3/16/2022 3:00:00 PM,3,0.05
3/16/2022 4:00:00 PM,56,0.933333
3/16/2022 5:00:00 PM,65,1.083333
3/16/2022 6:00:00 PM,43,0.716667
3/16/2022 7:00:00 PM,9,0.15
3/16/2022 8:00:00 PM,4,0.066667
3/16/2022 9:00:00 PM,14,0.233333
3/16/2022 10:00:00 PM,16,0.266667
3/16/2022 11:00:00 PM,4,0.066667
3/17/2022 12:00:00 AM,14,0.233333
3/17/2022 1:00:00 AM,6,0.1
3/17/2022 2:00:00 AM,0,0
3/17/2022 3:00:00 AM,0,0
3/17/2022 4:00:00 AM,0,0
3/17/2022 5:00:00 AM,0,0
3/17/2022 6:00:00 AM,9,0.15
3/17/2022 7:00:00 AM,17,0.283333
3/17/2022 8:00:00 AM,59,0.983333
3/17/2022 9:00:00 AM,13,0.216667
3/17/2022 10:00:00 AM,2,0.033333
3/17/2022 11:00:00 AM,5,0.083333
3/17/2022 12:00:00 PM,0,0
3/17/2022 1:00:00 PM,0,0
3/17/2022 2:00:00 PM,22,0.366667
3/17/2022 3:00:00 PM,24,0.4
3/17/2022 4:00:00 PM,73,1.216667
3/17/2022 5:00:00 PM,104,1.733333
3/17/2022 6:00:00 PM,27,0.45
3/17/2022 7:00:00 PM,49,0.816667
3/17/2022 8:00:00 PM,18,0.3
3/17/2022 9:00:00 PM,2,0.033333
3/17/2022 10:00:00 PM,4,0.066667
3/17/2022 11:00:00 PM,7,0.116667
3/18/2022 12:00:00 AM,3,0.05
3/18/2022 1:00:00 AM,16,0.266667
3/18/2022 2:00:00 AM,2,0.033333
3/18/2022 3:00:00 AM,0,0
3/18/2022 4:00:00 AM,1,0.016667
3/18/2022 5:00:00 AM,4,0.066667
3/18/2022 6:00:00 AM,4,0.066667
3/18/2022 7:00:00 AM,80,1.333333
3/18/2022 8:00:00 AM,85,1.416667
3/18/2022 9:00:00 AM,65,1.083333
3/18/2022 10:00:00 AM,77,1.283333
3/18/2022 11:00:00 AM,41,0.683333
3/18/2022 12:00:00 PM,21,0.35
3/18/2022 1:00:00 PM,17,0.283333
3/18/2022 2:00:00 PM,16,0.266667
3/18/2022 3:00:00 PM,1,0.016667
3/18/2022 4:00:00 PM,1,0.016667
3/18/2022 5:00:00 PM,56,0.933333
3/18/2022 6:00:00 PM,19,0.316667
3/18/2022 7:00:00 PM,71,1.183333
3/18/2022 8:00:00 PM,9,0.15
3/18/2022 9:00:00 PM,17,0.283333
3/18/2022 10:00:00 PM,0,0
3/18/2022 11:00:00 PM,3,0.05
3/19/2022 12:00:00 AM,1,0.016667
3/19/2022 1:00:00 AM,1,0.016667
3/19/2022 2:00:00 AM,1,0.016667
3/19/2022 3:00:00 AM,1,0.016667
3/19/2022 4:00:00 AM,1,0.016667
3/19/2022 5:00:00 AM,0,0
3/19/2022 6:00:00 AM,10,0.166667
3/19/2022 7:00:00 AM,0,0
3/19/2022 8:00:00 AM,0,0
3/19/2022 9:00:00 AM,0,0
3/19/2022 10:00:00 AM,0,0
3/19/2022 11:00:00 AM,0,0
3/19/2022 12:00:00 PM,1,0.016667
3/19/2022 1:00:00 PM,0,0
3/19/2022 2:00:00 PM,0,0
3/19/2022 3:00:00 PM,0,0
3/19/2022 4:00:00 PM,2,0.033333
3/19/2022 5:00:00 PM,0,0
3/19/2022 6:00:00 PM,22,0.366667
3/19/2022 7:00:00 PM,13,0.216667
3/19/2022 8:00:00 PM,15,0.25
3/19/2022 9:00:00 PM,5,0.083333
3/19/2022 10:00:00 PM,1,0.016667
3/19/2022 11:00:00 PM,0,0
3/20/2022 12:00:00 AM,0,0
3/20/2022 1:00:00 AM,0,0
3/20/2022 2:00:00 AM,0,0
3/20/2022 3:00:00 AM,0,0
3/20/2022 4:00:00 AM,4,0.066667
3/20/2022 5:00:00 AM,0,0
3/20/2022 6:00:00 AM,0,0
3/20/2022 7:00:00 AM,1,0.016667
3/20/2022 8:00:00 AM,1,0.016667
3/20/2022 9:00:00 AM,11,0.183333
3/20/2022 10:00:00 AM,0,0
3/20/2022 11:00:00 AM,8,0.133333
3/20/2022 12:00:00 PM,0,0
3/20/2022 1:00:00 PM,0,0
3/20/2022 2:00:00 PM,3,0.05
3/20/2022 3:00:00 PM,10,0.166667
3/20/2022 4:00:00 PM,0,0
3/20/2022 5:00:00 PM,1,0.016667
3/20/2022 6:00:00 PM,9,0.15
3/20/2022 7:00:00 PM,4,0.066667
3/20/2022 8:00:00 PM,10,0.166667
3/20/2022 9:00:00 PM,7,0.116667
3/20/2022 10:00:00 PM,13,0.216667
3/20/2022 11:00:00 PM,1,0.016667
3/21/2022 12:00:00 AM,0,0
3/21/2022 1:00:00 AM,0,0
3/21/2022 2:00:00 AM,0,0
3/21/2022 3:00:00 AM,0,0
3/21/2022 4:00:00 AM,0,0
3/21/2022 5:00:00 AM,0,0
3/21/2022 6:00:00 AM,7,0.116667
3/21/2022 7:00:00 AM,42,0.7
3/21/2022 8:00:00 AM,70,1.166667
3/21/2022 9:00:00 AM,32,0.533333
3/21/2022 10:00:00 AM,71,1.183333
3/21/2022 11:00:00 AM,3,0.05
3/21/2022 12:00:00 PM,13,0.216667
3/21/2022 1:00:00 PM,14,0.233333
3/21/2022 2:00:00 PM,4,0.066667
3/21/2022 3:00:00 PM,15,0.25
3/21/2022 4:00:00 PM,97,1.616667
3/21/2022 5:00:00 PM,63,1.05
3/21/2022 6:00:00 PM,31,0.516667
3/21/2022 7:00:00 PM,0,0
3/21/2022 8:00:00 PM,31,0.516667
3/21/2022 9:00:00 PM,0,0
3/21/2022 10:00:00 PM,14,0.233333
3/21/2022 11:00:00 PM,1,0.016667
3/22/2022 12:00:00 AM,0,0
3/22/2022 1:00:00 AM,5,0.083333
3/22/2022 2:00:00 AM,1,0.016667
3/22/2022 3:00:00 AM,3,0.05
3/22/2022 4:00:00 AM,1,0.016667
3/22/2022 5:00:00 AM,0,0
3/22/2022 6:00:00 AM,5,0.083333
3/22/2022 7:00:00 AM,44,0.733333
3/22/2022 8:00:00 AM,89,1.483333
3/22/2022 9:00:00 AM,24,0.4
3/22/2022 10:00:00 AM,83,1.383333
3/22/2022 11:00:00 AM,43,0.716667
3/22/2022 12:00:00 PM,2,0.033333
3/22/2022 1:00:00 PM,17,0.283333
3/22/2022 2:00:00 PM,6,0.1
