ActivityHour,TotalIntensity,AverageIntensity
12/26/2021 8:00:00 PM,110,1.833333
12/26/2021 9:00:00 PM,18,0.3
12/26/2021 10:00:00 PM,35,0.583333
12/26/2021 11:00:00 PM,13,0.216667
12/27/2021 12:00:00 AM,5,0.083333
12/27/2021 1:00:00 AM,0,0
12/27/2021 2:00:00 AM,0,0
12/27/2021 3:00:00 AM,0,0
12/27/2021 4:00:00 AM,0,0
12/27/2021 5:00:00 AM,0,0
12/27/2021 6:00:00 AM,0,0
12/27/2021 7:00:00 AM,0,0
12/27/2021 8:00:00 AM,0,0
12/27/2021 9:00:00 AM,0,0
12/27/2021 10:00:00 AM,0,0
12/27/2021 11:00:00 AM,0,0
12/27/2021 12:00:00 PM,0,0
12/27/2021 1:00:00 PM,0,0
12/27/2021 2:00:00 PM,66,1.1
12/27/2021 3:00:00 PM,25,0.416667
12/27/2021 4:00:00 PM,58,0.966667
12/27/2021 5:00:00 PM,29,0.483333
12/27/2021 6:00:00 PM,39,0.65
12/27/2021 7:00:00 PM,55,0.916667
12/27/2021 8:00:00 PM,83,1.383333
12/27/2021 9:00:00 PM,59,0.983333
12/27/2021 10:00:00 PM,33,0.55
12/27/2021 11:00:00 PM,46,0.766667
12/28/2021 12:00:00 AM,10,0.166667
12/28/2021 1:00:00 AM,11,0.183333
12/28/2021 2:00:00 AM,0,0
12/28/2021 3:00:00 AM,0,0
12/28/2021 4:00:00 AM,0,0
12/28/2021 5:00:00 AM,0,0
12/28/2021 6:00:00 AM,0,0
12/28/2021 7:00:00 AM,0,0
12/28/2021 8:00:00 AM,0,0
12/28/2021 9:00:00 AM,0,0
12/28/2021 10:00:00 AM,0,0
12/28/2021 11:00:00 AM,44,0.733333
12/28/2021 12:00:00 PM,12,0.2
12/28/2021 1:00:00 PM,27,0.45
12/28/2021 2:00:00 PM,61,1.016667
12/28/2021 3:00:00 PM,20,0.333333
12/28/2021 4:00:00 PM,54,0.9
12/28/2021 5:00:00 PM,43,0.716667
12/28/2021 6:00:00 PM,0,0
12/28/2021 7:00:00 PM,0,0
12/28/2021 8:00:00 PM,0,0
12/28/2021 9:00:00 PM,0,0
12/28/2021 10:00:00 PM,0,0
12/28/2021 11:00:00 PM,0,0
12/29/2021 12:00:00 AM,0,0
12/29/2021 1:00:00 AM,0,0
12/29/2021 2:00:00 AM,0,0
12/29/2021 3:00:00 AM,0,0
12/29/2021 4:00:00 AM,0,0
12/29/2021 5:00:00 AM,0,0
12/29/2021 6:00:00 AM,0,0
12/29/2021 7:00:00 AM,0,0
12/29/2021 8:00:00 AM,0,0
12/29/2021 9:00:00 AM,0,0
12/29/2021 10:00:00 AM,0,0
12/29/2021 11:00:00 AM,0,0
12/29/2021 12:00:00 PM,5,0.083333
12/29/2021 1:00:00 PM,21,0.35
12/29/2021 2:00:00 PM,61,1.016667
12/29/2021 3:00:00 PM,17,0.283333
12/29/2021 4:00:00 PM,23,0.383333
12/29/2021 5:00:00 PM,35,0.583333
12/29/2021 6:00:00 PM,56,0.933333
12/29/2021 7:00:00 PM,32,0.533333
12/29/2021 8:00:00 PM,29,0.483333
12/29/2021 9:00:00 PM,31,0.516667
12/29/2021 10:00:00 PM,26,0.433333
12/29/2021 11:00:00 PM,32,0.533333
12/30/2021 12:00:00 AM,13,0.216667
12/30/2021 1:00:00 AM,14,0.233333
12/30/2021 2:00:00 AM,0,0
12/30/2021 3:00:00 AM,0,0
12/30/2021 4:00:00 AM,0,0
12/30/2021 5:00:00 AM,0,0
12/30/2021 6:00:00 AM,0,0
12/30/2021 7:00:00 AM,0,0
12/30/2021 8:00:00 AM,0,0
12/30/2021 9:00:00 AM,0,0
12/30/2021 10:00:00 AM,0,0
12/30/2021 11:00:00 AM,0,0
12/30/2021 12:00:00 PM,9,0.15
12/30/2021 1:00:00 PM,14,0.233333
12/30/2021 2:00:00 PM,26,0.433333
12/30/2021 3:00:00 PM,20,0.333333
12/30/2021 4:00:00 PM,19,0.316667
12/30/2021 5:00:00 PM,0,0
12/30/2021 6:00:00 PM,0,0
12/30/2021 7:00:00 PM,0,0
12/30/2021 8:00:00 PM,0,0
12/30/2021 9:00:00 PM,0,0
12/30/2021 10:00:00 PM,0,0
12/30/2021 11:00:00 PM,0,0
12/31/2021 12:00:00 AM,0,0
12/31/2021 1:00:00 AM,0,0
12/31/2021 2:00:00 AM,0,0
12/31/2021 3:00:00 AM,0,0
12/31/2021 4:00:00 AM,0,0
12/31/2021 5:00:00 AM,0,0
12/31/2021 6:00:00 AM,0,0
12/31/2021 7:00:00 AM,0,0
12/31/2021 8:00:00 AM,0,0
12/31/2021 9:00:00 AM,0,0
12/31/2021 10:00:00 AM,0,0
12/31/2021 11:00:00 AM,0,0
12/31/2021 12:00:00 PM,0,0
12/31/2021 1:00:00 PM,0,0
12/31/2021 2:00:00 PM,0,0
12/31/2021 3:00:00 PM,0,0
12/31/2021 4:00:00 PM,0,0
12/31/2021 5:00:00 PM,0,0
12/31/2021 6:00:00 PM,72,1.2
12/31/2021 7:00:00 PM,40,0.666667
12/31/2021 8:00:00 PM,41,0.683333
12/31/2021 9:00:00 PM,15,0.25
12/31/2021 10:00:00 PM,22,0.366667
12/31/2021 11:00:00 PM,0,0
1/1/2022 12:00:00 AM,0,0
1/1/2022 1:00:00 AM,0,0
1/1/2022 2:00:00 AM,0,0
1/1/2022 3:00:00 AM,0,0
1/1/2022 4:00:00 AM,0,0
1/1/2022 5:00:00 AM,0,0
1/1/2022 6:00:00 AM,0,0
1/1/2022 7:00:00 AM,0,0
1/1/2022 8:00:00 AM,0,0
1/1/2022 9:00:00 AM,0,0
1/1/2022 10:00:00 AM,0,0
1/1/2022 11:00:00 AM,0,0
1/1/2022 12:00:00 PM,0,0
1/1/2022 1:00:00 PM,0,0
1/1/2022 2:00:00 PM,36,0.6
1/1/2022 3:00:00 PM,25,0.416667
1/1/2022 4:00:00 PM,59,0.983333
1/1/2022 5:00:00 PM,32,0.533333
1/1/2022 6:00:00 PM,11,0.183333
1/1/2022 7:00:00 PM,0,0
1/1/2022 8:00:00 PM,38,0.633333
1/1/2022 9:00:00 PM,92,1.533333
1/1/2022 10:00:00 PM,34,0.566667
1/1/2022 11:00:00 PM,11,0.183333
1/2/2022 12:00:00 AM,0,0
1/2/2022 1:00:00 AM,0,0
1/2/2022 2:00:00 AM,0,0
1/2/2022 3:00:00 AM,0,0
1/2/2022 4:00:00 AM,0,0
1/2/2022 5:00:00 AM,0,0
1/2/2022 6:00:00 AM,0,0
1/2/2022 7:00:00 AM,0,0
1/2/2022 8:00:00 AM,4,0.066667
1/2/2022 9:00:00 AM,0,0
1/2/2022 10:00:00 AM,8,0.133333
1/2/2022 11:00:00 AM,103,1.716667
1/2/2022 12:00:00 PM,45,0.75
1/2/2022 1:00:00 PM,29,0.483333
1/2/2022 2:00:00 PM,91,1.516667
1/2/2022 3:00:00 PM,29,0.483333
1/2/2022 4:00:00 PM,78,1.3
1/2/2022 5:00:00 PM,19,0.316667
1/2/2022 6:00:00 PM,2,0.033333
1/2/2022 7:00:00 PM,0,0
1/2/2022 8:00:00 PM,0,0
1/2/2022 9:00:00 PM,0,0
1/2/2022 10:00:00 PM,32,0.533333
1/2/2022 11:00:00 PM,33,0.55
1/3/2022 12:00:00 AM,0,0
1/3/2022 1:00:00 AM,0,0
1/3/2022 2:00:00 AM,0,0
1/3/2022 3:00:00 AM,0,0
1/3/2022 4:00:00 AM,0,0
1/3/2022 5:00:00 AM,0,0
1/3/2022 6:00:00 AM,0,0
1/3/2022 7:00:00 AM,0,0
1/3/2022 8:00:00 AM,0,0
1/3/2022 9:00:00 AM,0,0
1/3/2022 10:00:00 AM,60,1
1/3/2022 11:00:00 AM,28,0.466667
1/3/2022 12:00:00 PM,20,0.333333
1/3/2022 1:00:00 PM,14,0.233333
1/3/2022 2:00:00 PM,24,0.4
1/3/2022 3:00:00 PM,24,0.4
1/3/2022 4:00:00 PM,28,0.466667
1/3/2022 5:00:00 PM,63,1.05
1/3/2022 6:00:00 PM,23,0.383333
1/3/2022 7:00:00 PM,40,0.666667
1/3/2022 8:00:00 PM,0,0
1/3/2022 9:00:00 PM,0,0
1/3/2022 10:00:00 PM,0,0
1/3/2022 11:00:00 PM,0,0
1/4/2022 12:00:00 AM,0,0
1/4/2022 1:00:00 AM,0,0
1/4/2022 2:00:00 AM,0,0
1/4/2022 3:00:00 AM,0,0
1/4/2022 4:00:00 AM,0,0
1/4/2022 5:00:00 AM,0,0
1/4/2022 6:00:00 AM,0,0
1/4/2022 7:00:00 AM,0,0
1/4/2022 8:00:00 AM,0,0
1/4/2022 9:00:00 AM,0,0
1/4/2022 10:00:00 AM,0,0
1/4/2022 11:00:00 AM,0,0
1/4/2022 12:00:00 PM,0,0
1/4/2022 1:00:00 PM,0,0
1/4/2022 2:00:00 PM,0,0
1/4/2022 3:00:00 PM,0,0
1/4/2022 4:00:00 PM,0,0
1/4/2022 5:00:00 PM,0,0
1/4/2022 6:00:00 PM,0,0
1/4/2022 7:00:00 PM,0,0
1/4/2022 8:00:00 PM,0,0
1/4/2022 9:00:00 PM,0,0
1/4/2022 10:00:00 PM,0,0
1/4/2022 11:00:00 PM,0,0
1/5/2022 12:00:00 AM,0,0
1/5/2022 1:00:00 AM,0,0
1/5/2022 2:00:00 AM,0,0
1/5/2022 3:00:00 AM,0,0
1/5/2022 4:00:00 AM,0,0
1/5/2022 5:00:00 AM,0,0
1/5/2022 6:00:00 AM,0,0
1/5/2022 7:00:00 AM,0,0
1/5/2022 8:00:00 AM,0,0
1/5/2022 9:00:00 AM,0,0
1/5/2022 10:00:00 AM,0,0
1/5/2022 11:00:00 AM,0,0
1/5/2022 12:00:00 PM,0,0
1/5/2022 1:00:00 PM,12,0.2
1/5/2022 2:00:00 PM,31,0.516667
1/5/2022 3:00:00 PM,29,0.483333
1/5/2022 4:00:00 PM,18,0.3
1/5/2022 5:00:00 PM,45,0.75
1/5/2022 6:00:00 PM,43,0.716667
1/5/2022 7:00:00 PM,28,0.466667
1/5/2022 8:00:00 PM,11,0.183333
1/5/2022 9:00:00 PM,1,0.016667
1/5/2022 10:00:00 PM,0,0
1/5/2022 11:00:00 PM,0,0
1/6/2022 12:00:00 AM,0,0
1/6/2022 1:00:00 AM,0,0
1/6/2022 2:00:00 AM,0,0
1/6/2022 3:00:00 AM,0,0
1/6/2022 4:00:00 AM,0,0
1/6/2022 5:00:00 AM,0,0
1/6/2022 6:00:00 AM,0,0
1/6/2022 7:00:00 AM,0,0
1/6/2022 8:00:00 AM,0,0
1/6/2022 9:00:00 AM,0,0
1/6/2022 10:00:00 AM,0,0
1/6/2022 11:00:00 AM,0,0
1/6/2022 12:00:00 PM,43,0.716667
1/6/2022 1:00:00 PM,60,1
1/6/2022 2:00:00 PM,6,0.1
1/6/2022 3:00:00 PM,29,0.483333
1/6/2022 4:00:00 PM,45,0.75
1/6/2022 5:00:00 PM,76,1.266667
1/6/2022 6:00:00 PM,83,1.383333
1/6/2022 7:00:00 PM,38,0.633333
1/6/2022 8:00:00 PM,40,0.666667
1/6/2022 9:00:00 PM,6,0.1
1/6/2022 10:00:00 PM,0,0
1/6/2022 11:00:00 PM,0,0
1/7/2022 12:00:00 AM,0,0
1/7/2022 1:00:00 AM,0,0
1/7/2022 2:00:00 AM,0,0
1/7/2022 3:00:00 AM,0,0
1/7/2022 4:00:00 AM,0,0
1/7/2022 5:00:00 AM,0,0
1/7/2022 6:00:00 AM,0,0
1/7/2022 7:00:00 AM,0,0
1/7/2022 8:00:00 AM,0,0
1/7/2022 9:00:00 AM,0,0
1/7/2022 10:00:00 AM,0,0
1/7/2022 11:00:00 AM,0,0
1/7/2022 12:00:00 PM,0,0
1/7/2022 1:00:00 PM,0,0
1/7/2022 2:00:00 PM,20,0.333333
1/7/2022 3:00:00 PM,18,0.3
1/7/2022 4:00:00 PM,15,0.25
1/7/2022 5:00:00 PM,27,0.45
1/7/2022 6:00:00 PM,70,1.166667
1/7/2022 7:00:00 PM,44,0.733333
1/7/2022 8:00:00 PM,56,0.933333
1/7/2022 9:00:00 PM,21,0.35
1/7/2022 10:00:00 PM,21,0.35
1/7/2022 11:00:00 PM,47,0.783333
1/8/2022 12:00:00 AM,15,0.25
1/8/2022 1:00:00 AM,19,0.316667
1/8/2022 2:00:00 AM,0,0
1/8/2022 3:00:00 AM,0,0
1/8/2022 4:00:00 AM,0,0
1/8/2022 5:00:00 AM,0,0
1/8/2022 6:00:00 AM,0,0
1/8/2022 7:00:00 AM,0,0
1/8/2022 8:00:00 AM,0,0
1/8/2022 9:00:00 AM,0,0
1/8/2022 10:00:00 AM,0,0
1/8/2022 11:00:00 AM,47,0.783333
1/8/2022 12:00:00 PM,38,0.633333
1/8/2022 1:00:00 PM,28,0.466667
1/8/2022 2:00:00 PM,9,0.15
1/8/2022 3:00:00 PM,16,0.266667
1/8/2022 4:00:00 PM,32,0.533333
1/8/2022 5:00:00 PM,17,0.283333
1/8/2022 6:00:00 PM,54,0.9
1/8/2022 7:00:00 PM,24,0.4
1/8/2022 8:00:00 PM,19,0.316667
1/8/2022 9:00:00 PM,1,0.016667
1/8/2022 10:00:00 PM,0,0
1/8/2022 11:00:00 PM,0,0
1/9/2022 12:00:00 AM,0,0
1/9/2022 1:00:00 AM,0,0
1/9/2022 2:00:00 AM,0,0
1/9/2022 3:00:00 AM,0,0
1/9/2022 4:00:00 AM,0,0
1/9/2022 5:00:00 AM,0,0
1/9/2022 6:00:00 AM,0,0
1/9/2022 7:00:00 AM,0,0
1/9/2022 8:00:00 AM,0,0
1/9/2022 9:00:00 AM,70,1.166667
1/9/2022 10:00:00 AM,20,0.333333
1/9/2022 11:00:00 AM,34,0.566667
1/9/2022 12:00:00 PM,38,0.633333
1/9/2022 1:00:00 PM,21,0.35
1/9/2022 2:00:00 PM,12,0.2
1/9/2022 3:00:00 PM,37,0.616667
1/9/2022 4:00:00 PM,71,1.183333
1/9/2022 5:00:00 PM,18,0.3
1/9/2022 6:00:00 PM,36,0.6
1/9/2022 7:00:00 PM,2,0.033333
1/9/2022 8:00:00 PM,15,0.25
1/9/2022 9:00:00 PM,26,0.433333
1/9/2022 10:00:00 PM,1,0.016667
1/9/2022 11:00:00 PM,0,0
1/10/2022 12:00:00 AM,0,0
1/10/2022 1:00:00 AM,0,0
1/10/2022 2:00:00 AM,0,0
1/10/2022 3:00:00 AM,0,0
1/10/2022 4:00:00 AM,0,0
1/10/2022 5:00:00 AM,0,0
1/10/2022 6:00:00 AM,0,0
1/10/2022 7:00:00 AM,0,0
1/10/2022 8:00:00 AM,0,0
1/10/2022 9:00:00 AM,0,0
1/10/2022 10:00:00 AM,0,0
1/10/2022 11:00:00 AM,1,0.016667
1/10/2022 12:00:00 PM,0,0
1/10/2022 1:00:00 PM,3,0.05
1/10/2022 2:00:00 PM,12,0.2
1/10/2022 3:00:00 PM,18,0.3
1/10/2022 4:00:00 PM,72,1.2
1/10/2022 5:00:00 PM,3,0.05
1/10/2022 6:00:00 PM,71,1.183333
1/10/2022 7:00:00 PM,0,0
1/10/2022 8:00:00 PM,0,0
1/10/2022 9:00:00 PM,0,0
1/10/2022 10:00:00 PM,0,0
1/10/2022 11:00:00 PM,1,0.016667
1/11/2022 12:00:00 AM,0,0
1/11/2022 1:00:00 AM,0,0
1/11/2022 2:00:00 AM,0,0
1/11/2022 3:00:00 AM,0,0
1/11/2022 4:00:00 AM,0,0
1/11/2022 5:00:00 AM,0,0
1/11/2022 6:00:00 AM,0,0
1/11/2022 7:00:00 AM,0,0
1/11/2022 8:00:00 AM,0,0
1/11/2022 9:00:00 AM,0,0
1/11/2022 10:00:00 AM,0,0
1/11/2022 11:00:00 AM,0,0
1/11/2022 12:00:00 PM,0,0
1/11/2022 1:00:00 PM,17,0.283333
1/11/2022 2:00:00 PM,27,0.45
1/11/2022 3:00:00 PM,31,0.516667
1/11/2022 4:00:00 PM,12,0.2
1/11/2022 5:00:00 PM,55,0.916667
1/11/2022 6:00:00 PM,96,1.6
1/11/2022 7:00:00 PM,25,0.416667
1/11/2022 8:00:00 PM,0,0
1/11/2022 9:00:00 PM,0,0
1/11/2022 10:00:00 PM,0,0
1/11/2022 11:00:00 PM,0,0
1/12/2022 12:00:00 AM,0,0
1/12/2022 1:00:00 AM,0,0
1/12/2022 2:00:00 AM,0,0
1/12/2022 3:00:00 AM,0,0
1/12/2022 4:00:00 AM,0,0
1/12/2022 5:00:00 AM,0,0
1/12/2022 6:00:00 AM,0,0
1/12/2022 7:00:00 AM,0,0
1/12/2022 8:00:00 AM,0,0
1/12/2022 9:00:00 AM,0,0
1/12/2022 10:00:00 AM,0,0
1/12/2022 11:00:00 AM,0,0
1/12/2022 12:00:00 PM,0,0
1/12/2022 1:00:00 PM,0,0
1/12/2022 2:00:00 PM,0,0
1/12/2022 3:00:00 PM,0,0
1/12/2022 4:00:00 PM,0,0
1/12/2022 5:00:00 PM,0,0
1/12/2022 6:00:00 PM,0,0
1/12/2022 7:00:00 PM,0,0
1/12/2022 8:00:00 PM,0,0
1/12/2022 9:00:00 PM,0,0
1/12/2022 10:00:00 PM,0,0
1/12/2022 11:00:00 PM,0,0
1/13/2022 12:00:00 AM,0,0
1/13/2022 1:00:00 AM,0,0
1/13/2022 2:00:00 AM,0,0
1/13/2022 3:00:00 AM,0,0
1/13/2022 4:00:00 AM,0,0
1/13/2022 5:00:00 AM,0,0
1/13/2022 6:00:00 AM,0,0
1/13/2022 7:00:00 AM,0,0
1/13/2022 8:00:00 AM,0,0
1/13/2022 9:00:00 AM,0,0
1/13/2022 10:00:00 AM,0,0
1/13/2022 11:00:00 AM,0,0
1/13/2022 12:00:00 PM,0,0
1/13/2022 1:00:00 PM,0,0
1/13/2022 2:00:00 PM,37,0.616667
1/13/2022 3:00:00 PM,28,0.466667
1/13/2022 4:00:00 PM,27,0.45
1/13/2022 5:00:00 PM,61,1.016667
1/13/2022 6:00:00 PM,51,0.85
1/13/2022 7:00:00 PM,30,0.5
1/13/2022 8:00:00 PM,39,0.65
1/13/2022 9:00:00 PM,23,0.383333
1/13/2022 10:00:00 PM,84,1.4
1/13/2022 11:00:00 PM,31,0.516667
1/14/2022 12:00:00 AM,26,0.433333
1/14/2022 1:00:00 AM,2,0.033333
1/14/2022 2:00:00 AM,0,0
1/14/2022 3:00:00 AM,0,0
1/14/2022 4:00:00 AM,0,0
1/14/2022 5:00:00 AM,0,0
1/14/2022 6:00:00 AM,0,0
1/14/2022 7:00:00 AM,0,0
1/14/2022 8:00:00 AM,0,0
1/14/2022 9:00:00 AM,0,0
1/14/2022 10:00:00 AM,0,0
1/14/2022 11:00:00 AM,0,0
1/14/2022 12:00:00 PM,0,0
1/14/2022 1:00:00 PM,0,0
1/14/2022 2:00:00 PM,0,0
1/14/2022 3:00:00 PM,0,0
1/14/2022 4:00:00 PM,0,0
1/14/2022 5:00:00 PM,0,0
1/14/2022 6:00:00 PM,0,0
1/14/2022 7:00:00 PM,0,0
1/14/2022 8:00:00 PM,0,0
1/14/2022 9:00:00 PM,0,0
1/14/2022 10:00:00 PM,0,0
1/14/2022 11:00:00 PM,0,0
1/15/2022 12:00:00 AM,0,0
1/15/2022 1:00:00 AM,0,0
1/15/2022 2:00:00 AM,0,0
1/15/2022 3:00:00 AM,0,0
1/15/2022 4:00:00 AM,0,0
1/15/2022 5:00:00 AM,0,0
1/15/2022 6:00:00 AM,0,0
1/15/2022 7:00:00 AM,0,0
1/15/2022 8:00:00 AM,0,0
1/15/2022 9:00:00 AM,0,0
1/15/2022 10:00:00 AM,0,0
1/15/2022 11:00:00 AM,0,0
1/15/2022 12:00:00 PM,0,0
1/15/2022 1:00:00 PM,0,0
1/15/2022 2:00:00 PM,0,0
1/15/2022 3:00:00 PM,0,0
1/15/2022 4:00:00 PM,0,0
1/15/2022 5:00:00 PM,0,0
1/15/2022 6:00:00 PM,0,0
1/15/2022 7:00:00 PM,0,0
1/15/2022 8:00:00 PM,0,0
1/15/2022 9:00:00 PM,0,0
1/15/2022 10:00:00 PM,0,0
1/15/2022 11:00:00 PM,0,0
1/16/2022 12:00:00 AM,0,0
1/16/2022 1:00:00 AM,0,0
1/16/2022 2:00:00 AM,0,0
1/16/2022 3:00:00 AM,0,0
1/16/2022 4:00:00 AM,0,0
1/16/2022 5:00:00 AM,0,0
1/16/2022 6:00:00 AM,0,0
1/16/2022 7:00:00 AM,0,0
1/16/2022 8:00:00 AM,0,0
1/16/2022 9:00:00 AM,0,0
1/16/2022 10:00:00 AM,0,0
1/16/2022 11:00:00 AM,0,0
1/16/2022 12:00:00 PM,0,0
1/16/2022 1:00:00 PM,0,0
1/16/2022 2:00:00 PM,0,0
1/16/2022 3:00:00 PM,0,0
1/16/2022 4:00:00 PM,0,0
1/16/2022 5:00:00 PM,0,0
1/16/2022 6:00:00 PM,0,0
1/16/2022 7:00:00 PM,0,0
1/16/2022 8:00:00 PM,0,0
1/16/2022 9:00:00 PM,0,0
1/16/2022 10:00:00 PM,0,0
1/16/2022 11:00:00 PM,0,0
1/17/2022 12:00:00 AM,0,0
1/17/2022 1:00:00 AM,0,0
1/17/2022 2:00:00 AM,0,0
1/17/2022 3:00:00 AM,0,0
1/17/2022 4:00:00 AM,0,0
1/17/2022 5:00:00 AM,0,0
1/17/2022 6:00:00 AM,0,0
1/17/2022 7:00:00 AM,0,0
1/17/2022 8:00:00 AM,0,0
1/17/2022 9:00:00 AM,0,0
1/17/2022 10:00:00 AM,0,0
1/17/2022 11:00:00 AM,0,0
1/17/2022 12:00:00 PM,0,0
1/17/2022 1:00:00 PM,0,0
1/17/2022 2:00:00 PM,0,0
1/17/2022 3:00:00 PM,0,0
1/17/2022 4:00:00 PM,0,0
1/17/2022 5:00:00 PM,0,0
1/17/2022 6:00:00 PM,0,0
1/17/2022 7:00:00 PM,0,0
1/17/2022 8:00:00 PM,0,0
1/17/2022 9:00:00 PM,0,0
1/17/2022 10:00:00 PM,0,0
1/17/2022 11:00:00 PM,0,0
1/18/2022 12:00:00 AM,0,0
1/18/2022 1:00:00 AM,0,0
1/18/2022 2:00:00 AM,0,0
1/18/2022 3:00:00 AM,0,0
1/18/2022 4:00:00 AM,0,0
1/18/2022 5:00:00 AM,0,0
1/18/2022 6:00:00 AM,0,0
1/18/2022 7:00:00 AM,0,0
1/18/2022 8:00:00 AM,45,0.75
1/18/2022 9:00:00 AM,20,0.333333
1/18/2022 10:00:00 AM,21,0.35
1/18/2022 11:00:00 AM,23,0.383333
1/18/2022 12:00:00 PM,20,0.333333
1/18/2022 1:00:00 PM,23,0.383333
1/18/2022 2:00:00 PM,65,1.083333
1/18/2022 3:00:00 PM,0,0
1/18/2022 4:00:00 PM,0,0
1/18/2022 5:00:00 PM,0,0
1/18/2022 6:00:00 PM,0,0
1/18/2022 7:00:00 PM,0,0
1/18/2022 8:00:00 PM,0,0
1/18/2022 9:00:00 PM,0,0
1/18/2022 10:00:00 PM,0,0
1/18/2022 11:00:00 PM,0,0
1/19/2022 12:00:00 AM,0,0
1/19/2022 1:00:00 AM,0,0
1/19/2022 2:00:00 AM,0,0
1/19/2022 3:00:00 AM,0,0
1/19/2022 4:00:00 AM,0,0
1/19/2022 5:00:00 AM,0,0
1/19/2022 6:00:00 AM,0,0
1/19/2022 7:00:00 AM,0,0
1/19/2022 8:00:00 AM,0,0
1/19/2022 9:00:00 AM,0,0
1/19/2022 10:00:00 AM,0,0
1/19/2022 11:00:00 AM,0,0
1/19/2022 12:00:00 PM,0,0
1/19/2022 1:00:00 PM,0,0
1/19/2022 2:00:00 PM,0,0
1/19/2022 3:00:00 PM,0,0
1/19/2022 4:00:00 PM,0,0
1/19/2022 5:00:00 PM,0,0
1/19/2022 6:00:00 PM,0,0
1/19/2022 7:00:00 PM,0,0
1/19/2022 8:00:00 PM,0,0
1/19/2022 9:00:00 PM,0,0
1/19/2022 10:00:00 PM,0,0
1/19/2022 11:00:00 PM,0,0
1/20/2022 12:00:00 AM,0,0
1/20/2022 1:00:00 AM,0,0
1/20/2022 2:00:00 AM,0,0
1/20/2022 3:00:00 AM,0,0
1/20/2022 4:00:00 AM,0,0
1/20/2022 5:00:00 AM,0,0
1/20/2022 6:00:00 AM,0,0
1/20/2022 7:00:00 AM,0,0
1/20/2022 8:00:00 AM,0,0
1/20/2022 9:00:00 AM,0,0
1/20/2022 10:00:00 AM,0,0
1/20/2022 11:00:00 AM,0,0
1/20/2022 12:00:00 PM,0,0
1/20/2022 1:00:00 PM,0,0
1/20/2022 2:00:00 PM,69,1.15
1/20/2022 3:00:00 PM,28,0.466667
1/20/2022 4:00:00 PM,25,0.416667
1/20/2022 5:00:00 PM,8,0.133333
1/20/2022 6:00:00 PM,62,1.033333
1/20/2022 7:00:00 PM,15,0.25
1/20/2022 8:00:00 PM,0,0
1/20/2022 9:00:00 PM,0,0
1/20/2022 10:00:00 PM,0,0
1/20/2022 11:00:00 PM,0,0
1/21/2022 12:00:00 AM,0,0
1/21/2022 1:00:00 AM,0,0
1/21/2022 2:00:00 AM,0,0
1/21/2022 3:00:00 AM,0,0
1/21/2022 4:00:00 AM,0,0
1/21/2022 5:00:00 AM,0,0
1/21/2022 6:00:00 AM,0,0
1/21/2022 7:00:00 AM,0,0
1/21/2022 8:00:00 AM,0,0
1/21/2022 9:00:00 AM,0,0
1/21/2022 10:00:00 AM,0,0
1/21/2022 11:00:00 AM,0,0
1/21/2022 12:00:00 PM,0,0
1/21/2022 1:00:00 PM,30,0.5
1/21/2022 2:00:00 PM,31,0.516667
1/21/2022 3:00:00 PM,27,0.45
1/21/2022 4:00:00 PM,31,0.516667
1/21/2022 5:00:00 PM,22,0.366667
1/21/2022 6:00:00 PM,68,1.133333
1/21/2022 7:00:00 PM,28,0.466667
1/21/2022 8:00:00 PM,36,0.6
1/21/2022 9:00:00 PM,59,0.983333
1/21/2022 10:00:00 PM,56,0.933333
1/21/2022 11:00:00 PM,17,0.283333
1/22/2022 12:00:00 AM,0,0
1/22/2022 1:00:00 AM,0,0
1/22/2022 2:00:00 AM,0,0
1/22/2022 3:00:00 AM,0,0
1/22/2022 4:00:00 AM,0,0
1/22/2022 5:00:00 AM,0,0
1/22/2022 6:00:00 AM,0,0
1/22/2022 7:00:00 AM,0,0
1/22/2022 8:00:00 AM,0,0
1/22/2022 9:00:00 AM,0,0
1/22/2022 10:00:00 AM,0,0
1/22/2022 11:00:00 AM,0,0
1/22/2022 12:00:00 PM,0,0
1/22/2022 1:00:00 PM,0,0
1/22/2022 2:00:00 PM,0,0
1/22/2022 3:00:00 PM,0,0
1/22/2022 4:00:00 PM,0,0
1/22/2022 5:00:00 PM,0,0
1/22/2022 6:00:00 PM,0,0
1/22/2022 7:00:00 PM,0,0
1/22/2022 8:00:00 PM,0,0
1/22/2022 9:00:00 PM,0,0
1/22/2022 10:00:00 PM,0,0
1/22/2022 11:00:00 PM,0,0
1/23/2022 12:00:00 AM,0,0
1/23/2022 1:00:00 AM,0,0
1/23/2022 2:00:00 AM,0,0
1/23/2022 3:00:00 AM,0,0
1/23/2022 4:00:00 AM,0,0
1/23/2022 5:00:00 AM,0,0
1/23/2022 6:00:00 AM,0,0
1/23/2022 7:00:00 AM,0,0
1/23/2022 8:00:00 AM,53,0.883333
1/23/2022 9:00:00 AM,28,0.466667
1/23/2022 10:00:00 AM,26,0.433333
1/23/2022 11:00:00 AM,21,0.35
1/23/2022 12:00:00 PM,22,0.366667
1/23/2022 1:00:00 PM,23,0.383333
1/23/2022 2:00:00 PM,9,0.15
1/23/2022 3:00:00 PM,26,0.433333
1/23/2022 4:00:00 PM,70,1.166667
1/23/2022 5:00:00 PM,26,0.433333
1/23/2022 6:00:00 PM,38,0.633333
1/23/2022 7:00:00 PM,8,0.133333
