DateTime,SyncDateUTC,Provider,DeviceName
12/23/2021 7:24:11 PM,12/23/2021 7:24:11 PM,Fitbit,Alta HR
12/23/2021 7:39:25 PM,12/23/2021 7:39:25 PM,Fitbit,Alta HR
12/23/2021 7:45:48 PM,12/23/2021 7:45:48 PM,Fitbit,Alta HR
12/23/2021 8:01:03 PM,12/23/2021 8:01:03 PM,Fitbit,Alta HR
12/24/2021 12:37:52 AM,12/24/2021 12:37:52 AM,Fitbit,Alta HR
12/24/2021 12:53:06 AM,12/24/2021 12:53:06 AM,Fitbit,Alta HR
12/24/2021 1:08:20 AM,12/24/2021 1:08:20 AM,Fitbit,Alta HR
12/24/2021 1:23:34 AM,12/24/2021 1:23:34 AM,Fitbit,Alta HR
12/24/2021 1:38:49 AM,12/24/2021 1:38:49 AM,Fitbit,Alta HR
12/24/2021 1:54:03 AM,12/24/2021 1:54:03 AM,Fitbit,Alta HR
12/24/2021 2:09:18 AM,12/24/2021 2:09:18 AM,Fitbit,Alta HR
12/24/2021 2:24:32 AM,12/24/2021 2:24:32 AM,Fitbit,Alta HR
12/24/2021 2:39:45 AM,12/24/2021 2:39:45 AM,Fitbit,Alta HR
12/24/2021 2:55:00 AM,12/24/2021 2:55:00 AM,Fitbit,Alta HR
12/24/2021 3:10:15 AM,12/24/2021 3:10:15 AM,Fitbit,Alta HR
12/24/2021 3:25:52 AM,12/24/2021 3:25:52 AM,Fitbit,Alta HR
12/24/2021 3:41:06 AM,12/24/2021 3:41:06 AM,Fitbit,Alta HR
12/24/2021 3:56:21 AM,12/24/2021 3:56:21 AM,Fitbit,Alta HR
12/24/2021 4:11:34 AM,12/24/2021 4:11:34 AM,Fitbit,Alta HR
12/24/2021 4:26:48 AM,12/24/2021 4:26:48 AM,Fitbit,Alta HR
12/24/2021 4:42:03 AM,12/24/2021 4:42:03 AM,Fitbit,Alta HR
12/24/2021 4:57:16 AM,12/24/2021 4:57:16 AM,Fitbit,Alta HR
12/24/2021 5:12:30 AM,12/24/2021 5:12:30 AM,Fitbit,Alta HR
12/24/2021 5:27:44 AM,12/24/2021 5:27:44 AM,Fitbit,Alta HR
12/24/2021 5:42:57 AM,12/24/2021 5:42:57 AM,Fitbit,Alta HR
12/24/2021 5:58:11 AM,12/24/2021 5:58:11 AM,Fitbit,Alta HR
12/24/2021 6:13:25 AM,12/24/2021 6:13:25 AM,Fitbit,Alta HR
12/24/2021 6:28:40 AM,12/24/2021 6:28:40 AM,Fitbit,Alta HR
12/24/2021 6:43:54 AM,12/24/2021 6:43:54 AM,Fitbit,Alta HR
12/24/2021 6:59:10 AM,12/24/2021 6:59:10 AM,Fitbit,Alta HR
12/24/2021 7:14:24 AM,12/24/2021 7:14:24 AM,Fitbit,Alta HR
12/24/2021 7:29:38 AM,12/24/2021 7:29:38 AM,Fitbit,Alta HR
12/24/2021 7:44:54 AM,12/24/2021 7:44:54 AM,Fitbit,Alta HR
12/24/2021 8:00:10 AM,12/24/2021 8:00:10 AM,Fitbit,Alta HR
12/24/2021 8:15:25 AM,12/24/2021 8:15:25 AM,Fitbit,Alta HR
12/24/2021 8:30:40 AM,12/24/2021 8:30:40 AM,Fitbit,Alta HR
12/24/2021 8:45:54 AM,12/24/2021 8:45:54 AM,Fitbit,Alta HR
12/24/2021 9:01:08 AM,12/24/2021 9:01:08 AM,Fitbit,Alta HR
12/24/2021 9:16:22 AM,12/24/2021 9:16:22 AM,Fitbit,Alta HR
12/24/2021 9:31:35 AM,12/24/2021 9:31:35 AM,Fitbit,Alta HR
12/24/2021 9:46:49 AM,12/24/2021 9:46:49 AM,Fitbit,Alta HR
12/24/2021 10:02:04 AM,12/24/2021 10:02:04 AM,Fitbit,Alta HR
12/24/2021 10:17:18 AM,12/24/2021 10:17:18 AM,Fitbit,Alta HR
12/24/2021 10:32:33 AM,12/24/2021 10:32:33 AM,Fitbit,Alta HR
12/24/2021 10:47:47 AM,12/24/2021 10:47:47 AM,Fitbit,Alta HR
12/24/2021 11:03:02 AM,12/24/2021 11:03:02 AM,Fitbit,Alta HR
12/24/2021 11:18:16 AM,12/24/2021 11:18:16 AM,Fitbit,Alta HR
12/24/2021 11:33:51 AM,12/24/2021 11:33:51 AM,Fitbit,Alta HR
12/24/2021 11:49:05 AM,12/24/2021 11:49:05 AM,Fitbit,Alta HR
12/24/2021 12:04:21 PM,12/24/2021 12:04:21 PM,Fitbit,Alta HR
12/24/2021 1:08:31 PM,12/24/2021 1:08:31 PM,Fitbit,Alta HR
12/24/2021 1:29:09 PM,12/24/2021 1:29:09 PM,Fitbit,Alta HR
12/24/2021 1:59:27 PM,12/24/2021 1:59:27 PM,Fitbit,Alta HR
12/24/2021 2:14:42 PM,12/24/2021 2:14:42 PM,Fitbit,Alta HR
12/24/2021 2:30:06 PM,12/24/2021 2:30:06 PM,Fitbit,Alta HR
12/24/2021 2:45:21 PM,12/24/2021 2:45:21 PM,Fitbit,Alta HR
12/24/2021 2:53:55 PM,12/24/2021 2:53:55 PM,Fitbit,Alta HR
12/24/2021 4:24:11 PM,12/24/2021 4:24:11 PM,Fitbit,Alta HR
12/24/2021 4:39:28 PM,12/24/2021 4:39:28 PM,Fitbit,Alta HR
12/24/2021 4:46:18 PM,12/24/2021 4:46:18 PM,Fitbit,Alta HR
12/24/2021 5:01:32 PM,12/24/2021 5:01:32 PM,Fitbit,Alta HR
12/24/2021 5:16:48 PM,12/24/2021 5:16:48 PM,Fitbit,Alta HR
12/24/2021 5:32:43 PM,12/24/2021 5:32:43 PM,Fitbit,Alta HR
12/24/2021 6:00:07 PM,12/24/2021 6:00:07 PM,Fitbit,Alta HR
12/24/2021 6:00:17 PM,12/24/2021 6:00:17 PM,Fitbit,Alta HR
12/24/2021 6:19:48 PM,12/24/2021 6:19:48 PM,Fitbit,Alta HR
12/24/2021 6:19:54 PM,12/24/2021 6:19:54 PM,Fitbit,Alta HR
12/24/2021 6:35:27 PM,12/24/2021 6:35:27 PM,Fitbit,Alta HR
12/24/2021 6:35:34 PM,12/24/2021 6:35:34 PM,Fitbit,Alta HR
12/24/2021 6:50:17 PM,12/24/2021 6:50:17 PM,Fitbit,Alta HR
12/24/2021 7:11:14 PM,12/24/2021 7:11:14 PM,Fitbit,Alta HR
12/24/2021 7:35:47 PM,12/24/2021 7:35:47 PM,Fitbit,Alta HR
12/25/2021 9:28:05 AM,12/25/2021 9:28:05 AM,Fitbit,Alta HR
12/25/2021 9:28:08 AM,12/25/2021 9:28:08 AM,Fitbit,Alta HR
12/25/2021 9:43:25 AM,12/25/2021 9:43:25 AM,Fitbit,Alta HR
12/25/2021 9:58:43 AM,12/25/2021 9:58:43 AM,Fitbit,Alta HR
12/25/2021 4:07:54 PM,12/25/2021 4:07:54 PM,Fitbit,Alta HR
12/25/2021 4:23:08 PM,12/25/2021 4:23:08 PM,Fitbit,Alta HR
12/25/2021 4:38:26 PM,12/25/2021 4:38:26 PM,Fitbit,Alta HR
12/25/2021 4:53:40 PM,12/25/2021 4:53:40 PM,Fitbit,Alta HR
12/25/2021 5:09:04 PM,12/25/2021 5:09:04 PM,Fitbit,Alta HR
12/25/2021 5:24:17 PM,12/25/2021 5:24:17 PM,Fitbit,Alta HR
12/25/2021 5:39:34 PM,12/25/2021 5:39:34 PM,Fitbit,Alta HR
12/25/2021 5:54:48 PM,12/25/2021 5:54:48 PM,Fitbit,Alta HR
12/25/2021 6:10:01 PM,12/25/2021 6:10:01 PM,Fitbit,Alta HR
12/25/2021 7:51:49 PM,12/25/2021 7:51:49 PM,Fitbit,Alta HR
12/25/2021 8:06:52 PM,12/25/2021 8:06:52 PM,Fitbit,Alta HR
12/25/2021 8:22:06 PM,12/25/2021 8:22:06 PM,Fitbit,Alta HR
12/25/2021 8:37:21 PM,12/25/2021 8:37:21 PM,Fitbit,Alta HR
12/25/2021 8:52:40 PM,12/25/2021 8:52:40 PM,Fitbit,Alta HR
12/25/2021 11:11:45 PM,12/25/2021 11:11:45 PM,Fitbit,Alta HR
12/25/2021 11:26:59 PM,12/25/2021 11:26:59 PM,Fitbit,Alta HR
12/25/2021 11:42:19 PM,12/25/2021 11:42:19 PM,Fitbit,Alta HR
12/25/2021 11:57:36 PM,12/25/2021 11:57:36 PM,Fitbit,Alta HR
12/26/2021 12:12:51 AM,12/26/2021 12:12:51 AM,Fitbit,Alta HR
12/26/2021 12:28:09 AM,12/26/2021 12:28:09 AM,Fitbit,Alta HR
12/26/2021 12:43:24 AM,12/26/2021 12:43:24 AM,Fitbit,Alta HR
12/26/2021 12:58:47 AM,12/26/2021 12:58:47 AM,Fitbit,Alta HR
12/26/2021 2:56:21 AM,12/26/2021 2:56:21 AM,Fitbit,Alta HR
12/26/2021 9:28:25 AM,12/26/2021 9:28:25 AM,Fitbit,Alta HR
12/26/2021 9:43:39 AM,12/26/2021 9:43:39 AM,Fitbit,Alta HR
12/26/2021 9:59:03 AM,12/26/2021 9:59:03 AM,Fitbit,Alta HR
12/26/2021 10:14:17 AM,12/26/2021 10:14:17 AM,Fitbit,Alta HR
12/26/2021 10:29:38 AM,12/26/2021 10:29:38 AM,Fitbit,Alta HR
12/26/2021 10:44:52 AM,12/26/2021 10:44:52 AM,Fitbit,Alta HR
12/26/2021 11:00:06 AM,12/26/2021 11:00:06 AM,Fitbit,Alta HR
12/26/2021 11:15:19 AM,12/26/2021 11:15:19 AM,Fitbit,Alta HR
12/26/2021 11:30:33 AM,12/26/2021 11:30:33 AM,Fitbit,Alta HR
12/26/2021 11:45:53 AM,12/26/2021 11:45:53 AM,Fitbit,Alta HR
12/26/2021 12:01:07 PM,12/26/2021 12:01:07 PM,Fitbit,Alta HR
12/26/2021 12:16:21 PM,12/26/2021 12:16:21 PM,Fitbit,Alta HR
12/26/2021 12:31:35 PM,12/26/2021 12:31:35 PM,Fitbit,Alta HR
12/26/2021 12:46:59 PM,12/26/2021 12:46:59 PM,Fitbit,Alta HR
12/26/2021 1:02:13 PM,12/26/2021 1:02:13 PM,Fitbit,Alta HR
12/26/2021 1:17:27 PM,12/26/2021 1:17:27 PM,Fitbit,Alta HR
12/26/2021 3:48:12 PM,12/26/2021 3:48:12 PM,Fitbit,Alta HR
12/26/2021 4:03:29 PM,12/26/2021 4:03:29 PM,Fitbit,Alta HR
12/26/2021 5:27:51 PM,12/26/2021 5:27:51 PM,Fitbit,Alta HR
12/26/2021 5:43:31 PM,12/26/2021 5:43:31 PM,Fitbit,Alta HR
12/26/2021 5:58:46 PM,12/26/2021 5:58:46 PM,Fitbit,Alta HR
12/26/2021 6:14:01 PM,12/26/2021 6:14:01 PM,Fitbit,Alta HR
12/26/2021 6:29:20 PM,12/26/2021 6:29:20 PM,Fitbit,Alta HR
12/26/2021 6:44:43 PM,12/26/2021 6:44:43 PM,Fitbit,Alta HR
12/26/2021 6:59:59 PM,12/26/2021 6:59:59 PM,Fitbit,Alta HR
12/26/2021 7:11:13 PM,12/26/2021 7:11:13 PM,Fitbit,Alta HR
12/26/2021 8:56:36 PM,12/26/2021 8:56:36 PM,Fitbit,Alta HR
12/26/2021 9:07:09 PM,12/26/2021 9:07:09 PM,Fitbit,Alta HR
12/26/2021 9:56:22 PM,12/26/2021 9:56:22 PM,Fitbit,Alta HR
12/26/2021 10:11:36 PM,12/26/2021 10:11:36 PM,Fitbit,Alta HR
12/26/2021 10:26:50 PM,12/26/2021 10:26:50 PM,Fitbit,Alta HR
12/26/2021 10:42:10 PM,12/26/2021 10:42:10 PM,Fitbit,Alta HR
12/26/2021 10:57:26 PM,12/26/2021 10:57:26 PM,Fitbit,Alta HR
12/26/2021 11:12:40 PM,12/26/2021 11:12:40 PM,Fitbit,Alta HR
12/26/2021 11:28:05 PM,12/26/2021 11:28:05 PM,Fitbit,Alta HR
12/27/2021 2:06:06 PM,12/27/2021 2:06:06 PM,Fitbit,Alta HR
12/27/2021 2:07:06 PM,12/27/2021 2:07:06 PM,Fitbit,Alta HR
12/28/2021 11:32:36 AM,12/28/2021 11:32:36 AM,Fitbit,Alta HR
12/29/2021 9:25:24 AM,12/29/2021 9:25:24 AM,Fitbit,Alta HR
12/29/2021 9:38:38 AM,12/29/2021 9:38:38 AM,Fitbit,Alta HR
12/29/2021 9:53:50 AM,12/29/2021 9:53:50 AM,Fitbit,Alta HR
12/29/2021 10:02:26 AM,12/29/2021 10:02:26 AM,Fitbit,Alta HR
12/29/2021 10:17:39 AM,12/29/2021 10:17:39 AM,Fitbit,Alta HR
12/29/2021 10:32:59 AM,12/29/2021 10:32:59 AM,Fitbit,Alta HR
12/30/2021 9:37:13 AM,12/30/2021 9:37:13 AM,Fitbit,Alta HR
12/30/2021 9:52:34 AM,12/30/2021 9:52:34 AM,Fitbit,Alta HR
12/30/2021 10:07:47 AM,12/30/2021 10:07:47 AM,Fitbit,Alta HR
12/30/2021 10:23:04 AM,12/30/2021 10:23:04 AM,Fitbit,Alta HR
12/30/2021 10:38:17 AM,12/30/2021 10:38:17 AM,Fitbit,Alta HR
12/30/2021 10:53:38 AM,12/30/2021 10:53:38 AM,Fitbit,Alta HR
12/30/2021 11:21:28 AM,12/30/2021 11:21:28 AM,Fitbit,Alta HR
12/30/2021 11:36:41 AM,12/30/2021 11:36:41 AM,Fitbit,Alta HR
12/30/2021 11:51:55 AM,12/30/2021 11:51:55 AM,Fitbit,Alta HR
12/30/2021 2:21:30 PM,12/30/2021 2:21:30 PM,Fitbit,Alta HR
12/30/2021 2:36:55 PM,12/30/2021 2:36:55 PM,Fitbit,Alta HR
12/30/2021 2:52:07 PM,12/30/2021 2:52:07 PM,Fitbit,Alta HR
12/30/2021 3:02:52 PM,12/30/2021 3:02:52 PM,Fitbit,Alta HR
12/30/2021 3:18:07 PM,12/30/2021 3:18:07 PM,Fitbit,Alta HR
12/30/2021 3:55:33 PM,12/30/2021 3:55:33 PM,Fitbit,Alta HR
12/30/2021 3:55:46 PM,12/30/2021 3:55:46 PM,Fitbit,Alta HR
12/30/2021 4:11:01 PM,12/30/2021 4:11:01 PM,Fitbit,Alta HR
12/30/2021 4:46:16 PM,12/30/2021 4:46:16 PM,Fitbit,Alta HR
12/30/2021 5:01:41 PM,12/30/2021 5:01:41 PM,Fitbit,Alta HR
12/30/2021 5:02:34 PM,12/30/2021 5:02:34 PM,Fitbit,Alta HR
12/30/2021 6:42:28 PM,12/30/2021 6:42:28 PM,Fitbit,Alta HR
12/30/2021 10:47:50 PM,12/30/2021 10:47:50 PM,Fitbit,Alta HR
12/30/2021 11:03:07 PM,12/30/2021 11:03:07 PM,Fitbit,Alta HR
12/30/2021 11:18:24 PM,12/30/2021 11:18:24 PM,Fitbit,Alta HR
