DateTime,SyncDateUTC,Provider,DeviceName
3/4/2022 5:57:57 PM,3/4/2022 5:57:57 PM,Fitbit,Alta HR
3/4/2022 6:13:11 PM,3/4/2022 6:13:11 PM,Fitbit,Alta HR
3/4/2022 6:26:29 PM,3/4/2022 6:26:29 PM,Fitbit,Alta HR
3/4/2022 11:35:52 PM,3/4/2022 11:35:52 PM,Fitbit,Alta HR
3/5/2022 6:46:25 AM,3/5/2022 6:46:25 AM,Fitbit,Alta HR
3/5/2022 6:52:47 AM,3/5/2022 6:52:47 AM,Fitbit,Alta HR
3/5/2022 6:53:25 AM,3/5/2022 6:53:25 AM,Fitbit,Alta HR
3/5/2022 7:08:44 AM,3/5/2022 7:08:44 AM,Fitbit,Alta HR
3/5/2022 7:24:00 AM,3/5/2022 7:24:00 AM,Fitbit,Alta HR
3/5/2022 7:39:15 AM,3/5/2022 7:39:15 AM,Fitbit,Alta HR
3/5/2022 7:54:30 AM,3/5/2022 7:54:30 AM,Fitbit,Alta HR
3/5/2022 8:09:46 AM,3/5/2022 8:09:46 AM,Fitbit,Alta HR
3/5/2022 8:25:02 AM,3/5/2022 8:25:02 AM,Fitbit,Alta HR
3/5/2022 8:40:19 AM,3/5/2022 8:40:19 AM,Fitbit,Alta HR
3/5/2022 8:55:35 AM,3/5/2022 8:55:35 AM,Fitbit,Alta HR
3/5/2022 9:10:53 AM,3/5/2022 9:10:53 AM,Fitbit,Alta HR
3/5/2022 1:17:31 PM,3/5/2022 1:17:31 PM,Fitbit,Alta HR
3/5/2022 11:40:34 PM,3/5/2022 11:40:34 PM,Fitbit,Alta HR
3/6/2022 10:11:39 AM,3/6/2022 10:11:39 AM,Fitbit,Alta HR
3/6/2022 10:19:46 PM,3/6/2022 10:19:46 PM,Fitbit,Alta HR
3/6/2022 10:20:28 PM,3/6/2022 10:20:28 PM,Fitbit,Alta HR
3/7/2022 6:07:54 AM,3/7/2022 6:07:54 AM,Fitbit,Alta HR
3/7/2022 6:08:21 AM,3/7/2022 6:08:21 AM,Fitbit,Alta HR
3/7/2022 3:13:43 PM,3/7/2022 3:13:43 PM,Fitbit,Alta HR
3/7/2022 5:57:34 PM,3/7/2022 5:57:34 PM,Fitbit,Alta HR
3/7/2022 9:22:39 PM,3/7/2022 9:22:39 PM,Fitbit,Alta HR
3/7/2022 9:24:18 PM,3/7/2022 9:24:18 PM,Fitbit,Alta HR
3/7/2022 10:15:19 PM,3/7/2022 10:15:19 PM,Fitbit,Alta HR
3/7/2022 10:15:42 PM,3/7/2022 10:15:42 PM,Fitbit,Alta HR
3/7/2022 11:40:57 PM,3/7/2022 11:40:57 PM,Fitbit,Alta HR
3/7/2022 11:41:14 PM,3/7/2022 11:41:14 PM,Fitbit,Alta HR
3/8/2022 7:54:58 AM,3/8/2022 7:54:58 AM,Fitbit,Alta HR
3/8/2022 10:27:04 AM,3/8/2022 10:27:04 AM,Fitbit,Alta HR
3/8/2022 10:27:22 AM,3/8/2022 10:27:22 AM,Fitbit,Alta HR
3/8/2022 11:14:05 AM,3/8/2022 11:14:05 AM,Fitbit,Alta HR
3/8/2022 11:22:50 AM,3/8/2022 11:22:50 AM,Fitbit,Alta HR
3/8/2022 11:23:00 AM,3/8/2022 11:23:00 AM,Fitbit,Alta HR
3/8/2022 7:45:27 PM,3/8/2022 7:45:27 PM,Fitbit,Alta HR
3/8/2022 8:00:44 PM,3/8/2022 8:00:44 PM,Fitbit,Alta HR
3/9/2022 6:38:53 AM,3/9/2022 6:38:53 AM,Fitbit,Alta HR
3/9/2022 6:39:35 AM,3/9/2022 6:39:35 AM,Fitbit,Alta HR
3/9/2022 2:39:58 PM,3/9/2022 2:39:58 PM,Fitbit,Alta HR
3/9/2022 10:20:04 PM,3/9/2022 10:20:04 PM,Fitbit,Alta HR
3/10/2022 8:37:40 PM,3/10/2022 8:37:40 PM,Fitbit,Alta HR
3/10/2022 8:38:09 PM,3/10/2022 8:38:09 PM,Fitbit,Alta HR
3/10/2022 8:38:55 PM,3/10/2022 8:38:55 PM,Fitbit,Alta HR
3/10/2022 11:44:08 PM,3/10/2022 11:44:08 PM,Fitbit,Alta HR
3/11/2022 1:41:27 PM,3/11/2022 1:41:27 PM,Fitbit,Alta HR
3/11/2022 1:41:45 PM,3/11/2022 1:41:45 PM,Fitbit,Alta HR
3/12/2022 7:27:03 AM,3/12/2022 7:27:03 AM,Fitbit,Alta HR
3/12/2022 7:27:42 AM,3/12/2022 7:27:42 AM,Fitbit,Alta HR
3/12/2022 12:16:28 PM,3/12/2022 12:16:28 PM,Fitbit,Alta HR
3/12/2022 12:17:37 PM,3/12/2022 12:17:37 PM,Fitbit,Alta HR
3/12/2022 12:32:47 PM,3/12/2022 12:32:47 PM,Fitbit,Alta HR
3/12/2022 10:18:37 PM,3/12/2022 10:18:37 PM,Fitbit,Alta HR
3/12/2022 11:12:35 PM,3/12/2022 11:12:35 PM,Fitbit,Alta HR
3/13/2022 9:22:53 AM,3/13/2022 9:22:53 AM,Fitbit,Alta HR
3/13/2022 8:19:12 PM,3/13/2022 8:19:12 PM,Fitbit,Alta HR
3/14/2022 12:38:35 PM,3/14/2022 12:38:35 PM,Fitbit,Alta HR
3/14/2022 4:51:40 PM,3/14/2022 4:51:40 PM,Fitbit,Alta HR
3/14/2022 5:06:53 PM,3/14/2022 5:06:53 PM,Fitbit,Alta HR
3/14/2022 10:02:20 PM,3/14/2022 10:02:20 PM,Fitbit,Alta HR
3/14/2022 10:02:55 PM,3/14/2022 10:02:55 PM,Fitbit,Alta HR
3/15/2022 12:43:34 PM,3/15/2022 12:43:34 PM,Fitbit,Alta HR
3/15/2022 12:44:18 PM,3/15/2022 12:44:18 PM,Fitbit,Alta HR
3/15/2022 12:45:08 PM,3/15/2022 12:45:08 PM,Fitbit,Alta HR
3/15/2022 11:08:00 PM,3/15/2022 11:08:00 PM,Fitbit,Alta HR
3/16/2022 2:41:30 PM,3/16/2022 2:41:30 PM,Fitbit,Alta HR
3/16/2022 2:47:09 PM,3/16/2022 2:47:09 PM,Fitbit,Alta HR
3/16/2022 2:51:24 PM,3/16/2022 2:51:24 PM,Fitbit,Alta HR
3/16/2022 3:06:38 PM,3/16/2022 3:06:38 PM,Fitbit,Alta HR
3/16/2022 3:21:51 PM,3/16/2022 3:21:51 PM,Fitbit,Alta HR
3/16/2022 3:37:07 PM,3/16/2022 3:37:07 PM,Fitbit,Alta HR
3/16/2022 3:52:20 PM,3/16/2022 3:52:20 PM,Fitbit,Alta HR
3/16/2022 4:07:34 PM,3/16/2022 4:07:34 PM,Fitbit,Alta HR
3/16/2022 4:22:51 PM,3/16/2022 4:22:51 PM,Fitbit,Alta HR
3/16/2022 4:38:13 PM,3/16/2022 4:38:13 PM,Fitbit,Alta HR
3/16/2022 4:53:29 PM,3/16/2022 4:53:29 PM,Fitbit,Alta HR
3/16/2022 5:08:48 PM,3/16/2022 5:08:48 PM,Fitbit,Alta HR
3/16/2022 5:24:06 PM,3/16/2022 5:24:06 PM,Fitbit,Alta HR
3/16/2022 5:39:23 PM,3/16/2022 5:39:23 PM,Fitbit,Alta HR
3/16/2022 5:54:42 PM,3/16/2022 5:54:42 PM,Fitbit,Alta HR
3/16/2022 6:09:57 PM,3/16/2022 6:09:57 PM,Fitbit,Alta HR
3/16/2022 6:20:05 PM,3/16/2022 6:20:05 PM,Fitbit,Alta HR
3/17/2022 12:46:16 AM,3/17/2022 12:46:16 AM,Fitbit,Alta HR
3/17/2022 9:11:39 AM,3/17/2022 9:11:39 AM,Fitbit,Alta HR
3/17/2022 7:16:24 PM,3/17/2022 7:16:24 PM,Fitbit,Alta HR
3/18/2022 1:25:39 AM,3/18/2022 1:25:39 AM,Fitbit,Alta HR
3/19/2022 4:39:46 PM,3/19/2022 4:39:46 PM,Fitbit,Alta HR
3/19/2022 8:11:45 PM,3/19/2022 8:11:45 PM,Fitbit,Alta HR
3/19/2022 9:13:15 PM,3/19/2022 9:13:15 PM,Fitbit,Alta HR
3/19/2022 9:13:34 PM,3/19/2022 9:13:34 PM,Fitbit,Alta HR
3/20/2022 9:10:03 AM,3/20/2022 9:10:03 AM,Fitbit,Alta HR
3/20/2022 11:19:06 AM,3/20/2022 11:19:06 AM,Fitbit,Alta HR
3/20/2022 11:20:11 AM,3/20/2022 11:20:11 AM,Fitbit,Alta HR
3/20/2022 11:21:11 AM,3/20/2022 11:21:11 AM,Fitbit,Alta HR
3/20/2022 11:36:22 AM,3/20/2022 11:36:22 AM,Fitbit,Alta HR
3/20/2022 11:51:39 AM,3/20/2022 11:51:39 AM,Fitbit,Alta HR
3/20/2022 12:06:52 PM,3/20/2022 12:06:52 PM,Fitbit,Alta HR
3/20/2022 10:37:17 PM,3/20/2022 10:37:17 PM,Fitbit,Alta HR
3/20/2022 10:37:43 PM,3/20/2022 10:37:43 PM,Fitbit,Alta HR
3/21/2022 10:55:17 AM,3/21/2022 10:55:17 AM,Fitbit,Alta HR
3/21/2022 11:31:25 AM,3/21/2022 11:31:25 AM,Fitbit,Alta HR
3/21/2022 11:31:39 AM,3/21/2022 11:31:39 AM,Fitbit,Alta HR
3/21/2022 11:31:56 AM,3/21/2022 11:31:56 AM,Fitbit,Alta HR
3/21/2022 10:16:56 PM,3/21/2022 10:16:56 PM,Fitbit,Alta HR
3/22/2022 11:02:48 AM,3/22/2022 11:02:48 AM,Fitbit,Alta HR
3/22/2022 2:01:17 PM,3/22/2022 2:01:17 PM,Fitbit,Alta HR
3/22/2022 6:49:24 PM,3/22/2022 6:49:24 PM,Fitbit,Alta HR
3/22/2022 6:50:30 PM,3/22/2022 6:50:30 PM,Fitbit,Alta HR
3/22/2022 9:35:05 PM,3/22/2022 9:35:05 PM,Fitbit,Alta HR
3/23/2022 8:18:25 PM,3/23/2022 8:18:25 PM,Fitbit,Alta HR
3/23/2022 8:19:14 PM,3/23/2022 8:19:14 PM,Fitbit,Alta HR
3/23/2022 8:34:25 PM,3/23/2022 8:34:25 PM,Fitbit,Alta HR
3/23/2022 8:49:43 PM,3/23/2022 8:49:43 PM,Fitbit,Alta HR
3/23/2022 10:15:10 PM,3/23/2022 10:15:10 PM,Fitbit,Alta HR
3/23/2022 10:15:49 PM,3/23/2022 10:15:49 PM,Fitbit,Alta HR
3/23/2022 10:24:09 PM,3/23/2022 10:24:09 PM,Fitbit,Alta HR
3/24/2022 6:26:54 AM,3/24/2022 6:26:54 AM,Fitbit,Alta HR
3/24/2022 6:42:11 AM,3/24/2022 6:42:11 AM,Fitbit,Alta HR
3/24/2022 6:57:27 AM,3/24/2022 6:57:27 AM,Fitbit,Alta HR
3/24/2022 7:12:41 AM,3/24/2022 7:12:41 AM,Fitbit,Alta HR
3/24/2022 7:27:56 AM,3/24/2022 7:27:56 AM,Fitbit,Alta HR
3/24/2022 7:43:11 AM,3/24/2022 7:43:11 AM,Fitbit,Alta HR
3/24/2022 7:58:27 AM,3/24/2022 7:58:27 AM,Fitbit,Alta HR
3/24/2022 8:13:43 AM,3/24/2022 8:13:43 AM,Fitbit,Alta HR
3/24/2022 5:49:57 PM,3/24/2022 5:49:57 PM,Fitbit,Alta HR
3/24/2022 5:50:07 PM,3/24/2022 5:50:07 PM,Fitbit,Alta HR
3/24/2022 5:50:32 PM,3/24/2022 5:50:32 PM,Fitbit,Alta HR
3/24/2022 6:05:52 PM,3/24/2022 6:05:52 PM,Fitbit,Alta HR
3/24/2022 6:29:15 PM,3/24/2022 6:29:15 PM,Fitbit,Alta HR
3/25/2022 12:03:13 AM,3/25/2022 12:03:13 AM,Fitbit,Alta HR
3/25/2022 7:56:14 AM,3/25/2022 7:56:14 AM,Fitbit,Alta HR
3/25/2022 11:23:47 PM,3/25/2022 11:23:47 PM,Fitbit,Alta HR
3/26/2022 7:26:52 AM,3/26/2022 7:26:52 AM,Fitbit,Alta HR
3/26/2022 7:27:16 AM,3/26/2022 7:27:16 AM,Fitbit,Alta HR
3/26/2022 2:31:46 PM,3/26/2022 2:31:46 PM,Fitbit,Alta HR
3/26/2022 2:32:04 PM,3/26/2022 2:32:04 PM,Fitbit,Alta HR
3/27/2022 2:21:13 PM,3/27/2022 2:21:13 PM,Fitbit,Alta HR
3/27/2022 11:59:00 PM,3/27/2022 11:59:00 PM,Fitbit,Alta HR
3/28/2022 10:51:27 AM,3/28/2022 10:51:27 AM,Fitbit,Alta HR
3/28/2022 11:06:46 AM,3/28/2022 11:06:46 AM,Fitbit,Alta HR
3/28/2022 11:22:02 AM,3/28/2022 11:22:02 AM,Fitbit,Alta HR
3/29/2022 12:17:56 AM,3/29/2022 12:17:56 AM,Fitbit,Alta HR
3/29/2022 12:18:38 AM,3/29/2022 12:18:38 AM,Fitbit,Alta HR
3/29/2022 12:45:03 PM,3/29/2022 12:45:03 PM,Fitbit,Alta HR
3/29/2022 1:37:14 PM,3/29/2022 1:37:14 PM,Fitbit,Alta HR
3/29/2022 11:02:47 PM,3/29/2022 11:02:47 PM,Fitbit,Alta HR
3/29/2022 11:03:22 PM,3/29/2022 11:03:22 PM,Fitbit,Alta HR
3/30/2022 7:48:27 PM,3/30/2022 7:48:27 PM,Fitbit,Alta HR
3/30/2022 9:56:10 PM,3/30/2022 9:56:10 PM,Fitbit,Alta HR
3/30/2022 9:56:22 PM,3/30/2022 9:56:22 PM,Fitbit,Alta HR
3/30/2022 9:58:38 PM,3/30/2022 9:58:38 PM,Fitbit,Alta HR
3/31/2022 8:29:56 AM,3/31/2022 8:29:56 AM,Fitbit,Alta HR
3/31/2022 8:30:19 AM,3/31/2022 8:30:19 AM,Fitbit,Alta HR
3/31/2022 1:59:52 PM,3/31/2022 1:59:52 PM,Fitbit,Alta HR
3/31/2022 2:15:00 PM,3/31/2022 2:15:00 PM,Fitbit,Alta HR
3/31/2022 2:37:50 PM,3/31/2022 2:37:50 PM,Fitbit,Alta HR
3/31/2022 10:25:35 PM,3/31/2022 10:25:35 PM,Fitbit,Alta HR
4/1/2022 6:49:27 AM,4/1/2022 6:49:27 AM,Fitbit,Alta HR
4/1/2022 1:43:23 PM,4/1/2022 1:43:23 PM,Fitbit,Alta HR
4/2/2022 12:53:47 AM,4/2/2022 12:53:47 AM,Fitbit,Alta HR
4/2/2022 2:23:25 PM,4/2/2022 2:23:25 PM,Fitbit,Alta HR
4/2/2022 2:23:49 PM,4/2/2022 2:23:49 PM,Fitbit,Alta HR
4/2/2022 4:56:58 PM,4/2/2022 4:56:58 PM,Fitbit,Alta HR
4/2/2022 10:58:31 PM,4/2/2022 10:58:31 PM,Fitbit,Alta HR
4/3/2022 9:57:15 AM,4/3/2022 9:57:15 AM,Fitbit,Alta HR
4/3/2022 8:09:04 PM,4/3/2022 8:09:04 PM,Fitbit,Alta HR
4/3/2022 8:11:12 PM,4/3/2022 8:11:12 PM,Fitbit,Alta HR
4/3/2022 8:12:26 PM,4/3/2022 8:12:26 PM,Fitbit,Alta HR
4/3/2022 8:27:44 PM,4/3/2022 8:27:44 PM,Fitbit,Alta HR
4/3/2022 8:42:58 PM,4/3/2022 8:42:58 PM,Fitbit,Alta HR
4/3/2022 8:58:10 PM,4/3/2022 8:58:10 PM,Fitbit,Alta HR
4/3/2022 9:13:28 PM,4/3/2022 9:13:28 PM,Fitbit,Alta HR
4/3/2022 9:28:44 PM,4/3/2022 9:28:44 PM,Fitbit,Alta HR
4/3/2022 9:44:01 PM,4/3/2022 9:44:01 PM,Fitbit,Alta HR
4/3/2022 9:59:17 PM,4/3/2022 9:59:17 PM,Fitbit,Alta HR
4/3/2022 10:00:20 PM,4/3/2022 10:00:20 PM,Fitbit,Alta HR
4/3/2022 10:00:35 PM,4/3/2022 10:00:35 PM,Fitbit,Alta HR
4/4/2022 12:01:10 AM,4/4/2022 12:01:10 AM,Fitbit,Alta HR
4/4/2022 6:07:43 AM,4/4/2022 6:07:43 AM,Fitbit,Alta HR
4/4/2022 6:09:00 AM,4/4/2022 6:09:00 AM,Fitbit,Alta HR
4/4/2022 9:55:41 AM,4/4/2022 9:55:41 AM,Fitbit,Alta HR
4/4/2022 9:56:00 AM,4/4/2022 9:56:00 AM,Fitbit,Alta HR
4/4/2022 2:15:46 PM,4/4/2022 2:15:46 PM,Fitbit,Alta HR
4/4/2022 2:23:00 PM,4/4/2022 2:23:00 PM,Fitbit,Alta HR
4/4/2022 7:24:40 PM,4/4/2022 7:24:40 PM,Fitbit,Alta HR
4/4/2022 11:05:26 PM,4/4/2022 11:05:26 PM,Fitbit,Alta HR
4/5/2022 3:07:05 PM,4/5/2022 3:07:05 PM,Fitbit,Alta HR
4/5/2022 3:16:15 PM,4/5/2022 3:16:15 PM,Fitbit,Alta HR
4/5/2022 8:50:02 PM,4/5/2022 8:50:02 PM,Fitbit,Alta HR
4/5/2022 8:50:25 PM,4/5/2022 8:50:25 PM,Fitbit,Alta HR
4/5/2022 8:52:13 PM,4/5/2022 8:52:13 PM,Fitbit,Alta HR
4/5/2022 8:52:45 PM,4/5/2022 8:52:45 PM,Fitbit,Alta HR
4/6/2022 11:14:09 AM,4/6/2022 11:14:09 AM,Fitbit,Alta HR
4/6/2022 11:18:45 AM,4/6/2022 11:18:45 AM,Fitbit,Alta HR
4/6/2022 10:12:44 PM,4/6/2022 10:12:44 PM,Fitbit,Alta HR
4/6/2022 10:13:09 PM,4/6/2022 10:13:09 PM,Fitbit,Alta HR
4/6/2022 10:28:22 PM,4/6/2022 10:28:22 PM,Fitbit,Alta HR
4/6/2022 10:41:31 PM,4/6/2022 10:41:31 PM,Fitbit,Alta HR
4/7/2022 3:12:01 AM,4/7/2022 3:12:01 AM,Fitbit,Alta HR
4/7/2022 3:12:33 AM,4/7/2022 3:12:33 AM,Fitbit,Alta HR
4/7/2022 7:40:46 AM,4/7/2022 7:40:46 AM,Fitbit,Alta HR
4/7/2022 7:40:57 AM,4/7/2022 7:40:57 AM,Fitbit,Alta HR
4/7/2022 7:42:04 AM,4/7/2022 7:42:04 AM,Fitbit,Alta HR
4/7/2022 11:39:52 AM,4/7/2022 11:39:52 AM,Fitbit,Alta HR
4/7/2022 11:18:20 PM,4/7/2022 11:18:20 PM,Fitbit,Alta HR
4/7/2022 11:19:27 PM,4/7/2022 11:19:27 PM,Fitbit,Alta HR
4/8/2022 6:49:24 AM,4/8/2022 6:49:24 AM,Fitbit,Alta HR
4/8/2022 6:49:29 AM,4/8/2022 6:49:29 AM,Fitbit,Alta HR
4/8/2022 6:49:44 AM,4/8/2022 6:49:44 AM,Fitbit,Alta HR
4/8/2022 7:09:06 PM,4/8/2022 7:09:06 PM,Fitbit,Alta HR
4/8/2022 7:09:26 PM,4/8/2022 7:09:26 PM,Fitbit,Alta HR
4/8/2022 7:29:54 PM,4/8/2022 7:29:54 PM,Fitbit,Alta HR
4/8/2022 7:48:36 PM,4/8/2022 7:48:36 PM,Fitbit,Alta HR
4/9/2022 12:07:08 AM,4/9/2022 12:07:08 AM,Fitbit,Alta HR
4/9/2022 12:07:36 AM,4/9/2022 12:07:36 AM,Fitbit,Alta HR
4/9/2022 10:40:24 PM,4/9/2022 10:40:24 PM,Fitbit,Alta HR
4/9/2022 10:41:00 PM,4/9/2022 10:41:00 PM,Fitbit,Alta HR
4/10/2022 12:03:06 AM,4/10/2022 12:03:06 AM,Fitbit,Alta HR
4/10/2022 7:08:30 AM,4/10/2022 7:08:30 AM,Fitbit,Alta HR
4/10/2022 9:53:06 PM,4/10/2022 9:53:06 PM,Fitbit,Alta HR
4/10/2022 9:53:21 PM,4/10/2022 9:53:21 PM,Fitbit,Alta HR
4/10/2022 9:54:27 PM,4/10/2022 9:54:27 PM,Fitbit,Alta HR
4/10/2022 11:59:24 PM,4/10/2022 11:59:24 PM,Fitbit,Alta HR
4/11/2022 10:22:37 PM,4/11/2022 10:22:37 PM,Fitbit,Alta HR
4/11/2022 10:23:50 PM,4/11/2022 10:23:50 PM,Fitbit,Alta HR
4/12/2022 2:11:59 AM,4/12/2022 2:11:59 AM,Fitbit,Alta HR
4/12/2022 8:27:09 AM,4/12/2022 8:27:09 AM,Fitbit,Alta HR
4/12/2022 8:27:17 AM,4/12/2022 8:27:17 AM,Fitbit,Alta HR
4/12/2022 11:03:17 PM,4/12/2022 11:03:17 PM,Fitbit,Alta HR
4/12/2022 11:06:20 PM,4/12/2022 11:06:20 PM,Fitbit,Alta HR
4/13/2022 8:20:41 AM,4/13/2022 8:20:41 AM,Fitbit,Alta HR
4/13/2022 8:30:35 AM,4/13/2022 8:30:35 AM,Fitbit,Alta HR
4/13/2022 8:45:44 AM,4/13/2022 8:45:44 AM,Fitbit,Alta HR
4/13/2022 9:01:05 AM,4/13/2022 9:01:05 AM,Fitbit,Alta HR
4/13/2022 9:16:16 AM,4/13/2022 9:16:16 AM,Fitbit,Alta HR
4/13/2022 10:39:26 AM,4/13/2022 10:39:26 AM,Fitbit,Alta HR
4/13/2022 11:44:38 PM,4/13/2022 11:44:38 PM,Fitbit,Alta HR
4/13/2022 11:45:02 PM,4/13/2022 11:45:02 PM,Fitbit,Alta HR
4/14/2022 5:35:22 PM,4/14/2022 5:35:22 PM,Fitbit,Alta HR
4/14/2022 5:35:54 PM,4/14/2022 5:35:54 PM,Fitbit,Alta HR
4/14/2022 8:27:25 PM,4/14/2022 8:27:25 PM,Fitbit,Alta HR
4/14/2022 8:27:43 PM,4/14/2022 8:27:43 PM,Fitbit,Alta HR
4/15/2022 2:18:36 PM,4/15/2022 2:18:36 PM,Fitbit,Alta HR
4/16/2022 8:47:45 AM,4/16/2022 8:47:45 AM,Fitbit,Alta HR
4/16/2022 8:48:02 AM,4/16/2022 8:48:02 AM,Fitbit,Alta HR
4/17/2022 12:40:28 AM,4/17/2022 12:40:28 AM,Fitbit,Alta HR
4/17/2022 8:31:54 AM,4/17/2022 8:31:54 AM,Fitbit,Alta HR
4/18/2022 11:24:16 AM,4/18/2022 11:24:16 AM,Fitbit,Alta HR
4/18/2022 7:15:35 PM,4/18/2022 7:15:35 PM,Fitbit,Alta HR
4/18/2022 10:30:19 PM,4/18/2022 10:30:19 PM,Fitbit,Alta HR
4/19/2022 9:32:31 AM,4/19/2022 9:32:31 AM,Fitbit,Alta HR
4/20/2022 3:11:55 AM,4/20/2022 3:11:55 AM,Fitbit,Alta HR
4/20/2022 11:19:08 PM,4/20/2022 11:19:08 PM,Fitbit,Alta HR
4/21/2022 3:24:47 PM,4/21/2022 3:24:47 PM,Fitbit,Alta HR
4/21/2022 3:25:21 PM,4/21/2022 3:25:21 PM,Fitbit,Alta HR
4/21/2022 11:09:11 PM,4/21/2022 11:09:11 PM,Fitbit,Alta HR
4/22/2022 7:50:03 AM,4/22/2022 7:50:03 AM,Fitbit,Alta HR
4/22/2022 8:05:12 AM,4/22/2022 8:05:12 AM,Fitbit,Alta HR
4/22/2022 8:20:21 AM,4/22/2022 8:20:21 AM,Fitbit,Alta HR
4/22/2022 8:35:31 AM,4/22/2022 8:35:31 AM,Fitbit,Alta HR
4/22/2022 8:55:06 AM,4/22/2022 8:55:06 AM,Fitbit,Alta HR
4/22/2022 9:10:23 AM,4/22/2022 9:10:23 AM,Fitbit,Alta HR
4/22/2022 9:25:38 AM,4/22/2022 9:25:38 AM,Fitbit,Alta HR
4/22/2022 9:40:55 AM,4/22/2022 9:40:55 AM,Fitbit,Alta HR
4/22/2022 9:56:04 AM,4/22/2022 9:56:04 AM,Fitbit,Alta HR
4/22/2022 10:13:03 AM,4/22/2022 10:13:03 AM,Fitbit,Alta HR
4/22/2022 10:16:45 AM,4/22/2022 10:16:45 AM,Fitbit,Alta HR
4/22/2022 10:18:01 AM,4/22/2022 10:18:01 AM,Fitbit,Alta HR
4/22/2022 3:52:17 PM,4/22/2022 3:52:17 PM,Fitbit,Alta HR
4/22/2022 11:11:18 PM,4/22/2022 11:11:18 PM,Fitbit,Alta HR
