ActivityHour,StepTotal
2/26/2022 7:00:00 PM,711
2/26/2022 8:00:00 PM,645
2/26/2022 9:00:00 PM,322
2/26/2022 10:00:00 PM,621
2/26/2022 11:00:00 PM,302
2/27/2022 12:00:00 AM,0
2/27/2022 1:00:00 AM,0
2/27/2022 2:00:00 AM,13
2/27/2022 3:00:00 AM,99
2/27/2022 4:00:00 AM,0
2/27/2022 5:00:00 AM,0
2/27/2022 6:00:00 AM,20
2/27/2022 7:00:00 AM,0
2/27/2022 8:00:00 AM,0
2/27/2022 9:00:00 AM,275
2/27/2022 10:00:00 AM,138
2/27/2022 11:00:00 AM,0
2/27/2022 12:00:00 PM,0
2/27/2022 1:00:00 PM,16
2/27/2022 2:00:00 PM,0
2/27/2022 3:00:00 PM,123
2/27/2022 4:00:00 PM,45
2/27/2022 5:00:00 PM,442
2/27/2022 6:00:00 PM,1263
2/27/2022 7:00:00 PM,7
2/27/2022 8:00:00 PM,246
2/27/2022 9:00:00 PM,230
2/27/2022 10:00:00 PM,286
2/27/2022 11:00:00 PM,66
2/28/2022 12:00:00 AM,0
2/28/2022 1:00:00 AM,0
2/28/2022 2:00:00 AM,0
2/28/2022 3:00:00 AM,0
2/28/2022 4:00:00 AM,0
2/28/2022 5:00:00 AM,0
2/28/2022 6:00:00 AM,156
2/28/2022 7:00:00 AM,1114
2/28/2022 8:00:00 AM,663
2/28/2022 9:00:00 AM,378
2/28/2022 10:00:00 AM,567
2/28/2022 11:00:00 AM,173
2/28/2022 12:00:00 PM,1085
2/28/2022 1:00:00 PM,176
2/28/2022 2:00:00 PM,1044
2/28/2022 3:00:00 PM,401
2/28/2022 4:00:00 PM,141
2/28/2022 5:00:00 PM,256
2/28/2022 6:00:00 PM,0
2/28/2022 7:00:00 PM,0
2/28/2022 8:00:00 PM,45
2/28/2022 9:00:00 PM,347
2/28/2022 10:00:00 PM,0
2/28/2022 11:00:00 PM,0
3/1/2022 12:00:00 AM,0
3/1/2022 1:00:00 AM,0
3/1/2022 2:00:00 AM,0
3/1/2022 3:00:00 AM,0
3/1/2022 4:00:00 AM,0
3/1/2022 5:00:00 AM,0
3/1/2022 6:00:00 AM,0
3/1/2022 7:00:00 AM,539
3/1/2022 8:00:00 AM,1022
3/1/2022 9:00:00 AM,748
3/1/2022 10:00:00 AM,974
3/1/2022 11:00:00 AM,135
3/1/2022 12:00:00 PM,451
3/1/2022 1:00:00 PM,245
3/1/2022 2:00:00 PM,48
3/1/2022 3:00:00 PM,375
3/1/2022 4:00:00 PM,1004
3/1/2022 5:00:00 PM,684
3/1/2022 6:00:00 PM,332
3/1/2022 7:00:00 PM,124
3/1/2022 8:00:00 PM,158
3/1/2022 9:00:00 PM,43
3/1/2022 10:00:00 PM,284
3/1/2022 11:00:00 PM,0
3/2/2022 12:00:00 AM,0
3/2/2022 1:00:00 AM,0
3/2/2022 2:00:00 AM,0
3/2/2022 3:00:00 AM,54
3/2/2022 4:00:00 AM,29
3/2/2022 5:00:00 AM,0
3/2/2022 6:00:00 AM,123
3/2/2022 7:00:00 AM,779
3/2/2022 8:00:00 AM,1556
3/2/2022 9:00:00 AM,254
3/2/2022 10:00:00 AM,725
3/2/2022 11:00:00 AM,581
3/2/2022 12:00:00 PM,541
3/2/2022 1:00:00 PM,508
3/2/2022 2:00:00 PM,610
3/2/2022 3:00:00 PM,67
3/2/2022 4:00:00 PM,157
3/2/2022 5:00:00 PM,5098
3/2/2022 6:00:00 PM,676
3/2/2022 7:00:00 PM,496
3/2/2022 8:00:00 PM,82
3/2/2022 9:00:00 PM,62
3/2/2022 10:00:00 PM,346
3/2/2022 11:00:00 PM,0
3/3/2022 12:00:00 AM,7
3/3/2022 1:00:00 AM,0
3/3/2022 2:00:00 AM,0
3/3/2022 3:00:00 AM,0
3/3/2022 4:00:00 AM,0
3/3/2022 5:00:00 AM,0
3/3/2022 6:00:00 AM,138
3/3/2022 7:00:00 AM,0
3/3/2022 8:00:00 AM,213
3/3/2022 9:00:00 AM,440
3/3/2022 10:00:00 AM,275
3/3/2022 11:00:00 AM,0
3/3/2022 12:00:00 PM,175
3/3/2022 1:00:00 PM,62
3/3/2022 2:00:00 PM,16
3/3/2022 3:00:00 PM,522
3/3/2022 4:00:00 PM,773
3/3/2022 5:00:00 PM,400
3/3/2022 6:00:00 PM,592
3/3/2022 7:00:00 PM,163
3/3/2022 8:00:00 PM,535
3/3/2022 9:00:00 PM,355
3/3/2022 10:00:00 PM,0
3/3/2022 11:00:00 PM,0
3/4/2022 12:00:00 AM,69
3/4/2022 1:00:00 AM,106
3/4/2022 2:00:00 AM,0
3/4/2022 3:00:00 AM,9
3/4/2022 4:00:00 AM,0
3/4/2022 5:00:00 AM,0
3/4/2022 6:00:00 AM,99
3/4/2022 7:00:00 AM,1008
3/4/2022 8:00:00 AM,484
3/4/2022 9:00:00 AM,377
3/4/2022 10:00:00 AM,406
3/4/2022 11:00:00 AM,837
3/4/2022 12:00:00 PM,1167
3/4/2022 1:00:00 PM,378
3/4/2022 2:00:00 PM,10
3/4/2022 3:00:00 PM,161
3/4/2022 4:00:00 PM,30
3/4/2022 5:00:00 PM,2745
3/4/2022 6:00:00 PM,435
3/4/2022 7:00:00 PM,63
3/4/2022 8:00:00 PM,101
3/4/2022 9:00:00 PM,232
3/4/2022 10:00:00 PM,0
3/4/2022 11:00:00 PM,52
3/5/2022 12:00:00 AM,0
3/5/2022 1:00:00 AM,0
3/5/2022 2:00:00 AM,0
3/5/2022 3:00:00 AM,0
3/5/2022 4:00:00 AM,0
3/5/2022 5:00:00 AM,0
3/5/2022 6:00:00 AM,170
3/5/2022 7:00:00 AM,848
3/5/2022 8:00:00 AM,1603
3/5/2022 9:00:00 AM,255
3/5/2022 10:00:00 AM,946
3/5/2022 11:00:00 AM,1187
3/5/2022 12:00:00 PM,219
3/5/2022 1:00:00 PM,188
3/5/2022 2:00:00 PM,25
3/5/2022 3:00:00 PM,4
3/5/2022 4:00:00 PM,0
3/5/2022 5:00:00 PM,0
3/5/2022 6:00:00 PM,618
3/5/2022 7:00:00 PM,364
3/5/2022 8:00:00 PM,151
3/5/2022 9:00:00 PM,117
3/5/2022 10:00:00 PM,465
3/5/2022 11:00:00 PM,948
3/6/2022 12:00:00 AM,58
3/6/2022 1:00:00 AM,4
3/6/2022 2:00:00 AM,0
3/6/2022 3:00:00 AM,4
3/6/2022 4:00:00 AM,134
3/6/2022 5:00:00 AM,9
3/6/2022 6:00:00 AM,0
3/6/2022 7:00:00 AM,0
3/6/2022 8:00:00 AM,321
3/6/2022 9:00:00 AM,10
3/6/2022 10:00:00 AM,550
3/6/2022 11:00:00 AM,66
3/6/2022 12:00:00 PM,67
3/6/2022 1:00:00 PM,168
3/6/2022 2:00:00 PM,89
3/6/2022 3:00:00 PM,0
3/6/2022 4:00:00 PM,0
3/6/2022 5:00:00 PM,190
3/6/2022 6:00:00 PM,206
3/6/2022 7:00:00 PM,520
3/6/2022 8:00:00 PM,567
3/6/2022 9:00:00 PM,98
3/6/2022 10:00:00 PM,89
3/6/2022 11:00:00 PM,0
3/7/2022 12:00:00 AM,0
3/7/2022 1:00:00 AM,0
3/7/2022 2:00:00 AM,0
3/7/2022 3:00:00 AM,95
3/7/2022 4:00:00 AM,22
3/7/2022 5:00:00 AM,0
3/7/2022 6:00:00 AM,179
3/7/2022 7:00:00 AM,592
3/7/2022 8:00:00 AM,1029
3/7/2022 9:00:00 AM,246
3/7/2022 10:00:00 AM,461
3/7/2022 11:00:00 AM,57
3/7/2022 12:00:00 PM,1508
3/7/2022 1:00:00 PM,986
3/7/2022 2:00:00 PM,756
3/7/2022 3:00:00 PM,69
3/7/2022 4:00:00 PM,0
3/7/2022 5:00:00 PM,2685
3/7/2022 6:00:00 PM,3917
3/7/2022 7:00:00 PM,547
3/7/2022 8:00:00 PM,21
3/7/2022 9:00:00 PM,368
3/7/2022 10:00:00 PM,304
3/7/2022 11:00:00 PM,0
3/8/2022 12:00:00 AM,142
3/8/2022 1:00:00 AM,0
3/8/2022 2:00:00 AM,0
3/8/2022 3:00:00 AM,0
3/8/2022 4:00:00 AM,0
3/8/2022 5:00:00 AM,0
3/8/2022 6:00:00 AM,252
3/8/2022 7:00:00 AM,1020
3/8/2022 8:00:00 AM,633
3/8/2022 9:00:00 AM,180
3/8/2022 10:00:00 AM,1145
3/8/2022 11:00:00 AM,94
3/8/2022 12:00:00 PM,105
3/8/2022 1:00:00 PM,0
3/8/2022 2:00:00 PM,58
3/8/2022 3:00:00 PM,328
3/8/2022 4:00:00 PM,355
3/8/2022 5:00:00 PM,296
3/8/2022 6:00:00 PM,596
3/8/2022 7:00:00 PM,249
3/8/2022 8:00:00 PM,96
3/8/2022 9:00:00 PM,180
3/8/2022 10:00:00 PM,21
3/8/2022 11:00:00 PM,42
3/9/2022 12:00:00 AM,285
3/9/2022 1:00:00 AM,10
3/9/2022 2:00:00 AM,0
3/9/2022 3:00:00 AM,9
3/9/2022 4:00:00 AM,76
3/9/2022 5:00:00 AM,0
3/9/2022 6:00:00 AM,50
3/9/2022 7:00:00 AM,940
3/9/2022 8:00:00 AM,1367
3/9/2022 9:00:00 AM,771
3/9/2022 10:00:00 AM,1007
3/9/2022 11:00:00 AM,801
3/9/2022 12:00:00 PM,626
3/9/2022 1:00:00 PM,148
3/9/2022 2:00:00 PM,801
3/9/2022 3:00:00 PM,115
3/9/2022 4:00:00 PM,68
3/9/2022 5:00:00 PM,31
3/9/2022 6:00:00 PM,589
3/9/2022 7:00:00 PM,696
3/9/2022 8:00:00 PM,85
3/9/2022 9:00:00 PM,1178
3/9/2022 10:00:00 PM,219
3/9/2022 11:00:00 PM,48
3/10/2022 12:00:00 AM,0
3/10/2022 1:00:00 AM,0
3/10/2022 2:00:00 AM,96
3/10/2022 3:00:00 AM,0
3/10/2022 4:00:00 AM,0
3/10/2022 5:00:00 AM,0
3/10/2022 6:00:00 AM,160
3/10/2022 7:00:00 AM,239
3/10/2022 8:00:00 AM,689
3/10/2022 9:00:00 AM,244
3/10/2022 10:00:00 AM,20
3/10/2022 11:00:00 AM,743
3/10/2022 12:00:00 PM,830
3/10/2022 1:00:00 PM,675
3/10/2022 2:00:00 PM,738
3/10/2022 3:00:00 PM,195
3/10/2022 4:00:00 PM,780
3/10/2022 5:00:00 PM,629
3/10/2022 6:00:00 PM,440
3/10/2022 7:00:00 PM,654
3/10/2022 8:00:00 PM,50
3/10/2022 9:00:00 PM,385
3/10/2022 10:00:00 PM,0
3/10/2022 11:00:00 PM,129
3/11/2022 12:00:00 AM,0
3/11/2022 1:00:00 AM,0
3/11/2022 2:00:00 AM,0
3/11/2022 3:00:00 AM,0
3/11/2022 4:00:00 AM,0
3/11/2022 5:00:00 AM,0
3/11/2022 6:00:00 AM,0
3/11/2022 7:00:00 AM,0
3/11/2022 8:00:00 AM,0
3/11/2022 9:00:00 AM,0
3/11/2022 10:00:00 AM,0
3/11/2022 11:00:00 AM,0
3/11/2022 12:00:00 PM,0
3/11/2022 1:00:00 PM,0
3/11/2022 2:00:00 PM,0
3/11/2022 3:00:00 PM,0
3/11/2022 4:00:00 PM,0
3/11/2022 5:00:00 PM,0
3/11/2022 6:00:00 PM,0
3/11/2022 7:00:00 PM,7
3/11/2022 8:00:00 PM,8
3/11/2022 9:00:00 PM,0
3/11/2022 10:00:00 PM,0
3/11/2022 11:00:00 PM,0
3/12/2022 12:00:00 AM,0
3/12/2022 1:00:00 AM,0
3/12/2022 2:00:00 AM,0
3/12/2022 3:00:00 AM,0
3/12/2022 4:00:00 AM,0
3/12/2022 5:00:00 AM,0
3/12/2022 6:00:00 AM,0
3/12/2022 7:00:00 AM,1012
3/12/2022 8:00:00 AM,756
3/12/2022 9:00:00 AM,767
3/12/2022 10:00:00 AM,1042
3/12/2022 11:00:00 AM,871
3/12/2022 12:00:00 PM,338
3/12/2022 1:00:00 PM,285
3/12/2022 2:00:00 PM,490
3/12/2022 3:00:00 PM,954
3/12/2022 4:00:00 PM,268
3/12/2022 5:00:00 PM,264
3/12/2022 6:00:00 PM,416
3/12/2022 7:00:00 PM,783
3/12/2022 8:00:00 PM,130
3/12/2022 9:00:00 PM,793
3/12/2022 10:00:00 PM,593
3/12/2022 11:00:00 PM,17
3/13/2022 12:00:00 AM,7
3/13/2022 1:00:00 AM,8
3/13/2022 2:00:00 AM,180
3/13/2022 3:00:00 AM,0
3/13/2022 4:00:00 AM,143
3/13/2022 5:00:00 AM,9
3/13/2022 6:00:00 AM,0
3/13/2022 7:00:00 AM,0
3/13/2022 8:00:00 AM,0
3/13/2022 9:00:00 AM,91
3/13/2022 10:00:00 AM,422
3/13/2022 11:00:00 AM,524
3/13/2022 12:00:00 PM,48
3/13/2022 1:00:00 PM,81
3/13/2022 2:00:00 PM,589
3/13/2022 3:00:00 PM,0
3/13/2022 4:00:00 PM,576
3/13/2022 5:00:00 PM,801
3/13/2022 6:00:00 PM,78
3/13/2022 7:00:00 PM,35
3/13/2022 8:00:00 PM,371
3/13/2022 9:00:00 PM,308
3/13/2022 10:00:00 PM,50
3/13/2022 11:00:00 PM,0
3/14/2022 12:00:00 AM,0
3/14/2022 1:00:00 AM,0
3/14/2022 2:00:00 AM,0
3/14/2022 3:00:00 AM,0
3/14/2022 4:00:00 AM,172
3/14/2022 5:00:00 AM,0
3/14/2022 6:00:00 AM,314
3/14/2022 7:00:00 AM,457
3/14/2022 8:00:00 AM,1062
3/14/2022 9:00:00 AM,568
3/14/2022 10:00:00 AM,504
3/14/2022 11:00:00 AM,112
3/14/2022 12:00:00 PM,1030
3/14/2022 1:00:00 PM,311
3/14/2022 2:00:00 PM,61
3/14/2022 3:00:00 PM,42
3/14/2022 4:00:00 PM,33
3/14/2022 5:00:00 PM,139
3/14/2022 6:00:00 PM,603
3/14/2022 7:00:00 PM,223
3/14/2022 8:00:00 PM,237
3/14/2022 9:00:00 PM,499
3/14/2022 10:00:00 PM,65
3/14/2022 11:00:00 PM,0
3/15/2022 12:00:00 AM,0
3/15/2022 1:00:00 AM,0
3/15/2022 2:00:00 AM,0
3/15/2022 3:00:00 AM,0
3/15/2022 4:00:00 AM,0
3/15/2022 5:00:00 AM,0
3/15/2022 6:00:00 AM,0
3/15/2022 7:00:00 AM,568
3/15/2022 8:00:00 AM,902
3/15/2022 9:00:00 AM,550
3/15/2022 10:00:00 AM,774
3/15/2022 11:00:00 AM,0
3/15/2022 12:00:00 PM,611
3/15/2022 1:00:00 PM,0
3/15/2022 2:00:00 PM,153
3/15/2022 3:00:00 PM,383
3/15/2022 4:00:00 PM,912
3/15/2022 5:00:00 PM,494
3/15/2022 6:00:00 PM,974
3/15/2022 7:00:00 PM,273
3/15/2022 8:00:00 PM,82
3/15/2022 9:00:00 PM,328
3/15/2022 10:00:00 PM,64
3/15/2022 11:00:00 PM,43
3/16/2022 12:00:00 AM,0
3/16/2022 1:00:00 AM,0
3/16/2022 2:00:00 AM,0
3/16/2022 3:00:00 AM,0
3/16/2022 4:00:00 AM,0
3/16/2022 5:00:00 AM,7
3/16/2022 6:00:00 AM,102
3/16/2022 7:00:00 AM,982
3/16/2022 8:00:00 AM,1195
3/16/2022 9:00:00 AM,486
3/16/2022 10:00:00 AM,1392
3/16/2022 11:00:00 AM,323
3/16/2022 12:00:00 PM,1060
3/16/2022 1:00:00 PM,478
3/16/2022 2:00:00 PM,989
3/16/2022 3:00:00 PM,15
3/16/2022 4:00:00 PM,1467
3/16/2022 5:00:00 PM,805
3/16/2022 6:00:00 PM,515
3/16/2022 7:00:00 PM,220
3/16/2022 8:00:00 PM,28
3/16/2022 9:00:00 PM,160
3/16/2022 10:00:00 PM,177
3/16/2022 11:00:00 PM,45
3/17/2022 12:00:00 AM,102
3/17/2022 1:00:00 AM,50
3/17/2022 2:00:00 AM,0
3/17/2022 3:00:00 AM,0
3/17/2022 4:00:00 AM,0
3/17/2022 5:00:00 AM,0
3/17/2022 6:00:00 AM,110
3/17/2022 7:00:00 AM,297
3/17/2022 8:00:00 AM,545
3/17/2022 9:00:00 AM,189
3/17/2022 10:00:00 AM,8
3/17/2022 11:00:00 AM,118
3/17/2022 12:00:00 PM,0
3/17/2022 1:00:00 PM,0
3/17/2022 2:00:00 PM,567
3/17/2022 3:00:00 PM,612
3/17/2022 4:00:00 PM,1200
3/17/2022 5:00:00 PM,1604
3/17/2022 6:00:00 PM,786
3/17/2022 7:00:00 PM,750
3/17/2022 8:00:00 PM,304
3/17/2022 9:00:00 PM,17
3/17/2022 10:00:00 PM,34
3/17/2022 11:00:00 PM,56
3/18/2022 12:00:00 AM,26
3/18/2022 1:00:00 AM,379
3/18/2022 2:00:00 AM,27
3/18/2022 3:00:00 AM,0
3/18/2022 4:00:00 AM,4
3/18/2022 5:00:00 AM,71
3/18/2022 6:00:00 AM,34
3/18/2022 7:00:00 AM,1092
3/18/2022 8:00:00 AM,854
3/18/2022 9:00:00 AM,953
3/18/2022 10:00:00 AM,1580
3/18/2022 11:00:00 AM,684
3/18/2022 12:00:00 PM,615
3/18/2022 1:00:00 PM,250
3/18/2022 2:00:00 PM,141
3/18/2022 3:00:00 PM,0
3/18/2022 4:00:00 PM,13
3/18/2022 5:00:00 PM,1133
3/18/2022 6:00:00 PM,155
3/18/2022 7:00:00 PM,1197
3/18/2022 8:00:00 PM,45
3/18/2022 9:00:00 PM,265
3/18/2022 10:00:00 PM,0
3/18/2022 11:00:00 PM,84
3/19/2022 12:00:00 AM,30
3/19/2022 1:00:00 AM,21
3/19/2022 2:00:00 AM,8
3/19/2022 3:00:00 AM,4
3/19/2022 4:00:00 AM,10
3/19/2022 5:00:00 AM,0
3/19/2022 6:00:00 AM,392
3/19/2022 7:00:00 AM,0
3/19/2022 8:00:00 AM,0
3/19/2022 9:00:00 AM,0
3/19/2022 10:00:00 AM,0
3/19/2022 11:00:00 AM,0
3/19/2022 12:00:00 PM,0
3/19/2022 1:00:00 PM,0
3/19/2022 2:00:00 PM,0
3/19/2022 3:00:00 PM,0
3/19/2022 4:00:00 PM,0
3/19/2022 5:00:00 PM,0
3/19/2022 6:00:00 PM,404
3/19/2022 7:00:00 PM,304
3/19/2022 8:00:00 PM,286
3/19/2022 9:00:00 PM,77
3/19/2022 10:00:00 PM,4
3/19/2022 11:00:00 PM,0
3/20/2022 12:00:00 AM,0
3/20/2022 1:00:00 AM,0
3/20/2022 2:00:00 AM,0
3/20/2022 3:00:00 AM,0
3/20/2022 4:00:00 AM,91
3/20/2022 5:00:00 AM,0
3/20/2022 6:00:00 AM,0
3/20/2022 7:00:00 AM,0
3/20/2022 8:00:00 AM,8
3/20/2022 9:00:00 AM,200
3/20/2022 10:00:00 AM,0
3/20/2022 11:00:00 AM,128
3/20/2022 12:00:00 PM,0
3/20/2022 1:00:00 PM,0
3/20/2022 2:00:00 PM,31
3/20/2022 3:00:00 PM,111
3/20/2022 4:00:00 PM,0
3/20/2022 5:00:00 PM,15
3/20/2022 6:00:00 PM,342
3/20/2022 7:00:00 PM,31
3/20/2022 8:00:00 PM,98
3/20/2022 9:00:00 PM,87
3/20/2022 10:00:00 PM,129
3/20/2022 11:00:00 PM,8
3/21/2022 12:00:00 AM,0
3/21/2022 1:00:00 AM,0
3/21/2022 2:00:00 AM,0
3/21/2022 3:00:00 AM,0
3/21/2022 4:00:00 AM,0
3/21/2022 5:00:00 AM,0
3/21/2022 6:00:00 AM,100
3/21/2022 7:00:00 AM,624
3/21/2022 8:00:00 AM,703
3/21/2022 9:00:00 AM,262
3/21/2022 10:00:00 AM,1126
3/21/2022 11:00:00 AM,18
3/21/2022 12:00:00 PM,342
3/21/2022 1:00:00 PM,178
3/21/2022 2:00:00 PM,43
3/21/2022 3:00:00 PM,206
3/21/2022 4:00:00 PM,767
3/21/2022 5:00:00 PM,349
3/21/2022 6:00:00 PM,642
3/21/2022 7:00:00 PM,0
3/21/2022 8:00:00 PM,359
3/21/2022 9:00:00 PM,0
3/21/2022 10:00:00 PM,364
3/21/2022 11:00:00 PM,8
3/22/2022 12:00:00 AM,0
3/22/2022 1:00:00 AM,6
3/22/2022 2:00:00 AM,12
3/22/2022 3:00:00 AM,6
3/22/2022 4:00:00 AM,6
3/22/2022 5:00:00 AM,0
3/22/2022 6:00:00 AM,52
3/22/2022 7:00:00 AM,540
3/22/2022 8:00:00 AM,1591
3/22/2022 9:00:00 AM,176
3/22/2022 10:00:00 AM,1442
3/22/2022 11:00:00 AM,678
3/22/2022 12:00:00 PM,20
3/22/2022 1:00:00 PM,95
3/22/2022 2:00:00 PM,121
3/22/2022 3:00:00 PM,326
3/22/2022 4:00:00 PM,1839
3/22/2022 5:00:00 PM,617
3/22/2022 6:00:00 PM,979
3/22/2022 7:00:00 PM,120
3/22/2022 8:00:00 PM,7
3/22/2022 9:00:00 PM,449
3/22/2022 10:00:00 PM,0
3/22/2022 11:00:00 PM,0
3/23/2022 12:00:00 AM,0
3/23/2022 1:00:00 AM,0
3/23/2022 2:00:00 AM,0
3/23/2022 3:00:00 AM,0
3/23/2022 4:00:00 AM,0
3/23/2022 5:00:00 AM,0
3/23/2022 6:00:00 AM,0
3/23/2022 7:00:00 AM,0
3/23/2022 8:00:00 AM,0
3/23/2022 9:00:00 AM,0
3/23/2022 10:00:00 AM,0
3/23/2022 11:00:00 AM,0
3/23/2022 12:00:00 PM,0
3/23/2022 1:00:00 PM,0
3/23/2022 2:00:00 PM,17
3/23/2022 3:00:00 PM,28
3/23/2022 4:00:00 PM,0
3/23/2022 5:00:00 PM,598
3/23/2022 6:00:00 PM,190
3/23/2022 7:00:00 PM,1306
3/23/2022 8:00:00 PM,337
3/23/2022 9:00:00 PM,111
3/23/2022 10:00:00 PM,176
3/23/2022 11:00:00 PM,0
3/24/2022 12:00:00 AM,8
3/24/2022 1:00:00 AM,19
3/24/2022 2:00:00 AM,0
3/24/2022 3:00:00 AM,0
3/24/2022 4:00:00 AM,0
3/24/2022 5:00:00 AM,0
3/24/2022 6:00:00 AM,75
3/24/2022 7:00:00 AM,746
3/24/2022 8:00:00 AM,473
3/24/2022 9:00:00 AM,525
3/24/2022 10:00:00 AM,1573
3/24/2022 11:00:00 AM,103
3/24/2022 12:00:00 PM,34
3/24/2022 1:00:00 PM,286
3/24/2022 2:00:00 PM,1399
3/24/2022 3:00:00 PM,1050
3/24/2022 4:00:00 PM,178
3/24/2022 5:00:00 PM,940
3/24/2022 6:00:00 PM,36
3/24/2022 7:00:00 PM,529
3/24/2022 8:00:00 PM,611
3/24/2022 9:00:00 PM,49
3/24/2022 10:00:00 PM,120
3/24/2022 11:00:00 PM,120
3/25/2022 12:00:00 AM,624
3/25/2022 1:00:00 AM,0
3/25/2022 2:00:00 AM,0
3/25/2022 3:00:00 AM,64
3/25/2022 4:00:00 AM,123
3/25/2022 5:00:00 AM,9
3/25/2022 6:00:00 AM,395
3/25/2022 7:00:00 AM,525
3/25/2022 8:00:00 AM,668
3/25/2022 9:00:00 AM,700
3/25/2022 10:00:00 AM,879
3/25/2022 11:00:00 AM,966
3/25/2022 12:00:00 PM,534
3/25/2022 1:00:00 PM,917
3/25/2022 2:00:00 PM,35
3/25/2022 3:00:00 PM,519
3/25/2022 4:00:00 PM,586
3/25/2022 5:00:00 PM,484
3/25/2022 6:00:00 PM,471
3/25/2022 7:00:00 PM,749
3/25/2022 8:00:00 PM,148
3/25/2022 9:00:00 PM,287
3/25/2022 10:00:00 PM,27
3/25/2022 11:00:00 PM,564
3/26/2022 12:00:00 AM,9
3/26/2022 1:00:00 AM,23
3/26/2022 2:00:00 AM,0
3/26/2022 3:00:00 AM,0
3/26/2022 4:00:00 AM,0
3/26/2022 5:00:00 AM,133
3/26/2022 6:00:00 AM,9
3/26/2022 7:00:00 AM,700
3/26/2022 8:00:00 AM,176
3/26/2022 9:00:00 AM,12
3/26/2022 10:00:00 AM,432
3/26/2022 11:00:00 AM,188
3/26/2022 12:00:00 PM,791
3/26/2022 1:00:00 PM,163
3/26/2022 2:00:00 PM,85
3/26/2022 3:00:00 PM,66
3/26/2022 4:00:00 PM,0
3/26/2022 5:00:00 PM,0
3/26/2022 6:00:00 PM,0
3/26/2022 7:00:00 PM,0
3/26/2022 8:00:00 PM,0
3/26/2022 9:00:00 PM,0
3/26/2022 10:00:00 PM,0
3/26/2022 11:00:00 PM,0
3/27/2022 12:00:00 AM,0
3/27/2022 1:00:00 AM,0
3/27/2022 2:00:00 AM,0
3/27/2022 3:00:00 AM,0
3/27/2022 4:00:00 AM,0
3/27/2022 5:00:00 AM,0
3/27/2022 6:00:00 AM,0
3/27/2022 7:00:00 AM,0
3/27/2022 8:00:00 AM,0
3/27/2022 9:00:00 AM,0
3/27/2022 10:00:00 AM,441
3/27/2022 11:00:00 AM,298
3/27/2022 12:00:00 PM,95
3/27/2022 1:00:00 PM,135
3/27/2022 2:00:00 PM,110
3/27/2022 3:00:00 PM,129
3/27/2022 4:00:00 PM,22
3/27/2022 5:00:00 PM,39
3/27/2022 6:00:00 PM,274
3/27/2022 7:00:00 PM,199
3/27/2022 8:00:00 PM,101
3/27/2022 9:00:00 PM,168
3/27/2022 10:00:00 PM,218
3/27/2022 11:00:00 PM,167
3/28/2022 12:00:00 AM,6
3/28/2022 1:00:00 AM,0
3/28/2022 2:00:00 AM,0
3/28/2022 3:00:00 AM,0
3/28/2022 4:00:00 AM,0
